	state	city	municipality	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)
1249	Oaxaca	SanMateoEtlatongo	SanMateoEtlatongo, Oaxaca	161169.5675436173	3868.069621046815
1250	Oaxaca	SanMateoNejápam	SanMateoNejápam, Oaxaca	14823.097592415319	355.7543422179677
1251	Oaxaca	SanMateoPeñasco	SanMateoPeñasco, Oaxaca	22502.78433444853	540.0668240267647
1252	Oaxaca	SanMateoPiñas	SanMateoPiñas, Oaxaca	99053.20021155395	2377.2768050772947
1253	Oaxaca	SanMateoRíoHondo	SanMateoRíoHondo, Oaxaca	449176.6425815256	10780.239421956614
1254	Oaxaca	SanMateoSindihui	SanMateoSindihui, Oaxaca	30055.574378644407	721.3337850874658
1255	Oaxaca	SanMateoTlapiltepec	SanMateoTlapiltepec, Oaxaca	1837.8194646582845	44.10766715179883
1256	Oaxaca	SanMateoYoloxochitlán	SanMateoYoloxochitlán, Oaxaca	49729.04694201934	1193.4971266084642
1257	Oaxaca	SanMateoYucutindó	SanMateoYucutindó, Oaxaca	59931.705737591954	1438.360937702207
1258	Oaxaca	SanMelchorBetaza	SanMelchorBetaza, Oaxaca	6650.0156196411235	159.60037487138698
1259	Oaxaca	SanMiguelAchiutla	SanMiguelAchiutla, Oaxaca	7318.807170304155	175.6513720872997
1260	Oaxaca	SanMiguelAhuehuetitlán	SanMiguelAhuehuetitlán, Oaxaca	30435.764018882706	730.458336453185
1261	Oaxaca	SanMiguelAloápam	SanMiguelAloápam, Oaxaca	27830.95819585175	667.9429967004419
1262	Oaxaca	SanMiguelAmatitlán	SanMiguelAmatitlán, Oaxaca	157089.6531350381	3770.1516752409143
1263	Oaxaca	SanMiguelAmatlán	SanMiguelAmatlán, Oaxaca	11249.126802343344	269.97904325624023
1264	Oaxaca	SanMiguelChicahua	SanMiguelChicahua, Oaxaca	15006.302851812705	360.15126844350493
1265	Oaxaca	SanMiguelChimalapa	SanMiguelChimalapa, Oaxaca	182576.53783750272	4381.836908100065
1266	Oaxaca	SanMiguelCoatlán	SanMiguelCoatlán, Oaxaca	98566.9992620424	2365.607982289018
1267	Oaxaca	SanMigueldelPuerto	SanMigueldelPuerto, Oaxaca	328279.48403235606	7878.707616776545
1268	Oaxaca	SanMigueldelRío	SanMigueldelRío, Oaxaca	30398.766337122106	729.5703920909306
1269	Oaxaca	SanMiguelEjutla	SanMiguelEjutla, Oaxaca	30102.56535185303	722.4615684444727
1270	Oaxaca	SanMiguelelGrande	SanMiguelelGrande, Oaxaca	62707.63923736792	1504.98334169683
1271	Oaxaca	SanMiguelHuautla	SanMiguelHuautla, Oaxaca	4857.8059900894195	116.58734376214608
1272	Oaxaca	SanMiguelMixtepec	SanMiguelMixtepec, Oaxaca	22661.006684851636	543.8641604364393
1273	Oaxaca	SanMiguelPanixtlahuaca	SanMiguelPanixtlahuaca, Oaxaca	132182.04475087894	3172.3690740210945
1274	Oaxaca	SanMiguelPeras	SanMiguelPeras, Oaxaca	60686.42805361879	1456.4742732868508
1275	Oaxaca	SanMiguelPiedras	SanMiguelPiedras, Oaxaca	15771.927956388296	378.5262709533191
1276	Oaxaca	SanMiguelQuetzaltepec	SanMiguelQuetzaltepec, Oaxaca	117218.91605017999	2813.25398520432
1277	Oaxaca	SanMiguelSantaFlor	SanMiguelSantaFlor, Oaxaca	10831.03242830474	259.94477827931377
1278	Oaxaca	SanMiguelSoyaltepec	SanMiguelSoyaltepec, Oaxaca	921540.892817288	22116.98142761491
1279	Oaxaca	SanMiguelSuchixtepec	SanMiguelSuchixtepec, Oaxaca	157224.8267963007	3773.395843111217
1280	Oaxaca	SanMiguelTecomatlán	SanMiguelTecomatlán, Oaxaca	20194.600042551236	484.6704010212297
1281	Oaxaca	SanMiguelTenango	SanMiguelTenango, Oaxaca	35232.10087386755	845.5704209728214
1282	Oaxaca	SanMiguelTequixtepec	SanMiguelTequixtepec, Oaxaca	196497.21218265448	4715.933092383707
1283	Oaxaca	SanMiguelTilquiápam	SanMiguelTilquiápam, Oaxaca	27550.08328128938	661.2019987509451
1284	Oaxaca	SanMiguelTlacamama	SanMiguelTlacamama, Oaxaca	205360.80667951208	4928.659360308289
1285	Oaxaca	SanMiguelTlacotepec	SanMiguelTlacotepec, Oaxaca	53334.10864408129	1280.018607457951
1286	Oaxaca	SanMiguelTulancingo	SanMiguelTulancingo, Oaxaca	1318.749981112076	31.649999546689827
1287	Oaxaca	SanMiguelYotao	SanMiguelYotao, Oaxaca	10889.633810504794	261.3512114521151
1288	Oaxaca	SanNicolás	SanNicolás, Oaxaca	57089.39504614997	1370.1454811075994
1289	Oaxaca	SanNicolásHidalgo	SanNicolásHidalgo, Oaxaca	13879.362706752781	333.1047049620667
1290	Oaxaca	SanPabloCoatlán	SanPabloCoatlán, Oaxaca	81663.42311505847	1959.9221547614034
1291	Oaxaca	SanPabloCuatroVenados	SanPabloCuatroVenados, Oaxaca	46686.2655398903	1120.4703729573673
1292	Oaxaca	SanPabloEtla	SanPabloEtla, Oaxaca	538031.2159016496	12912.749181639589
1293	Oaxaca	SanPabloHuitzo	SanPabloHuitzo, Oaxaca	345116.3103124471	8282.79144749873
1294	Oaxaca	SanPabloHuixtepec	SanPabloHuixtepec, Oaxaca	126870.88229056331	3044.9011749735196
1295	Oaxaca	SanPabloMacuiltianguis	SanPabloMacuiltianguis, Oaxaca	285489.62427023146	6851.750982485555
1296	Oaxaca	SanPabloTijaltepec	SanPabloTijaltepec, Oaxaca	38235.35901671098	917.6486164010635
1297	Oaxaca	SanPabloVilladeMitla	SanPabloVilladeMitla, Oaxaca	362243.52670468215	8693.844640912374
1298	Oaxaca	SanPabloYaganiza	SanPabloYaganiza, Oaxaca	18419.021001134788	442.0565040272349
1299	Oaxaca	SanPedroAmuzgos	SanPedroAmuzgos, Oaxaca	281794.2527035662	6763.062064885589
1300	Oaxaca	SanPedroApóstol	SanPedroApóstol, Oaxaca	11449.415889238606	274.78598134172654
1301	Oaxaca	SanPedroAtoyac	SanPedroAtoyac, Oaxaca	33666.70720177699	808.0009728426477
1302	Oaxaca	SanPedroCajonos	SanPedroCajonos, Oaxaca	1497.4417879492585	35.9386029107822
1303	Oaxaca	SanPedroComitancillo	SanPedroComitancillo, Oaxaca	68304.23206911467	1639.301569658752
1304	Oaxaca	SanPedroCoxcaltepecCántaros	SanPedroCoxcaltepecCántaros, Oaxaca	31070.43641496136	745.6904739590727
1305	Oaxaca	SanPedroelAlto	SanPedroelAlto, Oaxaca	220373.28878177248	5288.958930762539
1306	Oaxaca	SanPedroHuamelula	SanPedroHuamelula, Oaxaca	630302.571974317	15127.261727383606
1307	Oaxaca	SanPedroHuilotepec	SanPedroHuilotepec, Oaxaca	11900850.505702546	285620.41213686106
1308	Oaxaca	SanPedroIxcatlán	SanPedroIxcatlán, Oaxaca	162910.20876412612	3909.845010339027
1309	Oaxaca	SanPedroIxtlahuaca	SanPedroIxtlahuaca, Oaxaca	179432.1107245611	4306.370657389466
1310	Oaxaca	SanPedroJaltepetongo	SanPedroJaltepetongo, Oaxaca	27588.992454393752	662.13581890545
1311	Oaxaca	SanPedroJicayán	SanPedroJicayán, Oaxaca	166273.50823241632	3990.5641975779913
1312	Oaxaca	SanPedroJocotipac	SanPedroJocotipac, Oaxaca	15943.724618317676	382.64939083962423
1313	Oaxaca	SanPedroJuchatengo	SanPedroJuchatengo, Oaxaca	105239.61036641174	2525.7506487938817
1314	Oaxaca	SanPedroMártir	SanPedroMártir, Oaxaca	16697.43201051923	400.73836825246156
1315	Oaxaca	SanPedroMártirQuiechapa	SanPedroMártirQuiechapa, Oaxaca	100317.95161630638	2407.630838791353
1316	Oaxaca	SanPedroMártirYucuxaco	SanPedroMártirYucuxaco, Oaxaca	47002.16195578792	1128.05188693891
1317	Oaxaca	SanPedroMixtepec-Dto.22-	SanPedroMixtepec-Dto.22-, Oaxaca	881828.7495144265	21163.889988346233
1318	Oaxaca	SanPedroMixtepec-Dto.26-	SanPedroMixtepec-Dto.26-, Oaxaca	60290.77383700164	1446.9785720880393
1319	Oaxaca	SanPedroMolinos	SanPedroMolinos, Oaxaca	21341.90503008941	512.2057207221458
1320	Oaxaca	SanPedroNopala	SanPedroNopala, Oaxaca	30823.631696561428	739.7671607174743
1321	Oaxaca	SanPedroOcopetatillo	SanPedroOcopetatillo, Oaxaca	26691.397521798215	640.5935405231572
1322	Oaxaca	SanPedroOcotepec	SanPedroOcotepec, Oaxaca	10313.073263990678	247.5137583357763
1323	Oaxaca	SanPedroPochutla	SanPedroPochutla, Oaxaca	1271087.4492693725	30506.098782464942
1324	Oaxaca	SanPedroQuiatoni	SanPedroQuiatoni, Oaxaca	246941.3426656339	5926.592223975214
1325	Oaxaca	SanPedroSochiápam	SanPedroSochiápam, Oaxaca	79882.88056788442	1917.189133629226
1326	Oaxaca	SanPedroTapanatepec	SanPedroTapanatepec, Oaxaca	912017.0297219042	21888.4087133257
1327	Oaxaca	SanPedroTaviche	SanPedroTaviche, Oaxaca	11474.70468937922	275.39291254510124
1328	Oaxaca	SanPedroTeozacoalco	SanPedroTeozacoalco, Oaxaca	21427.61006257624	514.2626415018298
1329	Oaxaca	SanPedroTeutila	SanPedroTeutila, Oaxaca	219594.7446690435	5270.273872057044
1330	Oaxaca	SanPedroTidaá	SanPedroTidaá, Oaxaca	8982.856402831181	215.58855366794836
1331	Oaxaca	SanPedroTopiltepec	SanPedroTopiltepec, Oaxaca	15381.427081699021	369.15424996077655
1332	Oaxaca	SanPedroTotolápam	SanPedroTotolápam, Oaxaca	568267.2371175447	13638.413690821075
1333	Oaxaca	SanPedroySanPabloAyutla	SanPedroySanPabloAyutla, Oaxaca	197157.1584987627	4731.771803970305
1334	Oaxaca	SanPedroySanPabloTeposcolul	SanPedroySanPabloTeposcolul, Oaxaca	2063577.1449213352	49525.85147811204
1335	Oaxaca	SanPedroySanPabloTequixtepe	SanPedroySanPabloTequixtepe, Oaxaca	146235.0093993675	3509.6402255848197
1336	Oaxaca	SanPedroYaneri	SanPedroYaneri, Oaxaca	10869.175945535495	260.8602226928519
1337	Oaxaca	SanPedroYólox	SanPedroYólox, Oaxaca	94441.8354658701	2266.6040511808824
1338	Oaxaca	SanPedroYucunama	SanPedroYucunama, Oaxaca	1162585.1218852703	27902.04292524649
1339	Oaxaca	SanRaymundoJalpan	SanRaymundoJalpan, Oaxaca	67342.89198881297	1616.2294077315114
1340	Oaxaca	SanSebastiánAbasolo	SanSebastiánAbasolo, Oaxaca	23753.695900313876	570.088701607533
1341	Oaxaca	SanSebastiánCoatlán	SanSebastiánCoatlán, Oaxaca	21990.1805017859	527.7643320428616
1342	Oaxaca	SanSebastiánIxcapa	SanSebastiánIxcapa, Oaxaca	238916.39180999194	5733.993403439807
1343	Oaxaca	SanSebastiánNicananduta	SanSebastiánNicananduta, Oaxaca	18773.57218212616	450.5657323710279
1344	Oaxaca	SanSebastiánRíoHondo	SanSebastiánRíoHondo, Oaxaca	79002.0881554689	1896.0501157312535
1345	Oaxaca	SanSebastiánTecomaxtlahuaca	SanSebastiánTecomaxtlahuaca, Oaxaca	259872.03405399754	6236.9288172959405
1346	Oaxaca	SanSebastiánTeitipac	SanSebastiánTeitipac, Oaxaca	44450.70027735754	1066.8168066565809
1347	Oaxaca	SanSebastiánTutla	SanSebastiánTutla, Oaxaca	90113.94144836659	2162.734594760798
1348	Oaxaca	SanSimónAlmolongas	SanSimónAlmolongas, Oaxaca	50299.09342036013	1207.1782420886432
1349	Oaxaca	SanSimónZahuatlán	SanSimónZahuatlán, Oaxaca	41176.90349939585	988.2456839855004
1350	Oaxaca	SanVicenteCoatlán	SanVicenteCoatlán, Oaxaca	53086.88115886331	1274.0851478127195
1351	Oaxaca	SanVicenteLachixío	SanVicenteLachixío, Oaxaca	38448.43947346819	922.7625473632365
1352	Oaxaca	SanVicenteNuñú	SanVicenteNuñú, Oaxaca	2452.8402534202264	58.86816608208543
1353	Oaxaca	SantaAna	SantaAna, Oaxaca	38644.92496908167	927.4781992579601
1354	Oaxaca	SantaAnaAteixtlahuaca	SantaAnaAteixtlahuaca, Oaxaca	24001.48823064933	576.035717535584
1355	Oaxaca	SantaAnaCuauhtémoc	SantaAnaCuauhtémoc, Oaxaca	40026.44951275307	960.6347883060737
1356	Oaxaca	SantaAnadelValle	SantaAnadelValle, Oaxaca	30256.958388018626	726.167001312447
1357	Oaxaca	SantaAnaTavela	SantaAnaTavela, Oaxaca	54295.53533062429	1303.092847934983
1358	Oaxaca	SantaAnaTlapacoyan	SantaAnaTlapacoyan, Oaxaca	132496.01433903087	3179.904344136741
1359	Oaxaca	SantaAnaYareni	SantaAnaYareni, Oaxaca	36817.45231544987	883.6188555707969
1360	Oaxaca	SantaAnaZegache	SantaAnaZegache, Oaxaca	160351.06586269898	3848.4255807047757
1361	Oaxaca	SantaCatalinaQuierí	SantaCatalinaQuierí, Oaxaca	31188.37747144875	748.52105931477
1362	Oaxaca	SantaCatarinaCuixtla	SantaCatarinaCuixtla, Oaxaca	38741.96473769618	929.8071537047083
1363	Oaxaca	SantaCatarinaIxtepeji	SantaCatarinaIxtepeji, Oaxaca	335105.8591659147	8042.540619981953
1364	Oaxaca	SantaCatarinaJuquila	SantaCatarinaJuquila, Oaxaca	729944.4798172853	17518.66751561485
1365	Oaxaca	SantaCatarinaLachatao	SantaCatarinaLachatao, Oaxaca	47634.61028737916	1143.2306468970999
1366	Oaxaca	SantaCatarinaLoxicha	SantaCatarinaLoxicha, Oaxaca	98379.50168800366	2361.108040512088
1367	Oaxaca	SantaCatarinaMechoacán	SantaCatarinaMechoacán, Oaxaca	72664.6821487475	1743.95237156994
1368	Oaxaca	SantaCatarinaMinas	SantaCatarinaMinas, Oaxaca	101124.80061199112	2426.995214687787
1369	Oaxaca	SantaCatarinaQuiané	SantaCatarinaQuiané, Oaxaca	131023.19761593467	3144.556742782432
1370	Oaxaca	SantaCatarinaQuioquitani	SantaCatarinaQuioquitani, Oaxaca	20502.649131899132	492.06357916557914
1371	Oaxaca	SantaCatarinaTayata	SantaCatarinaTayata, Oaxaca	7071.130920047484	169.7071420811396
1372	Oaxaca	SantaCatarinaTicuá	SantaCatarinaTicuá, Oaxaca	31121.914383615294	746.9259452067671
1373	Oaxaca	SantaCatarinaYosonotú	SantaCatarinaYosonotú, Oaxaca	27158.996055070664	651.8159053216959
1374	Oaxaca	SantaCatarinaZapoquila	SantaCatarinaZapoquila, Oaxaca	15649.728342333656	375.5934802160077
1375	Oaxaca	SantaCruzAcatepec	SantaCruzAcatepec, Oaxaca	50086.607456816804	1202.0785789636034
1376	Oaxaca	SantaCruzAmilpas	SantaCruzAmilpas, Oaxaca	27336.522842919127	656.076548230059
1377	Oaxaca	SantaCruzdeBravo	SantaCruzdeBravo, Oaxaca	8586.812287793615	206.08349490704674
1378	Oaxaca	SantaCruzItundujia	SantaCruzItundujia, Oaxaca	176427.65200525173	4234.2636481260415
1379	Oaxaca	SantaCruzMixtepec	SantaCruzMixtepec, Oaxaca	66334.49508421583	1592.02788202118
1380	Oaxaca	SantaCruzNundaco	SantaCruzNundaco, Oaxaca	85729.49021378909	2057.507765130938
1381	Oaxaca	SantaCruzPapalutla	SantaCruzPapalutla, Oaxaca	23144.89466232136	555.4774718957127
1382	Oaxaca	SantaCruzTacachedeMina	SantaCruzTacachedeMina, Oaxaca	38648.45454556856	927.5629090936454
1383	Oaxaca	SantaCruzTacahua	SantaCruzTacahua, Oaxaca	16031.697197886058	384.7607327492654
1384	Oaxaca	SantaCruzTayata	SantaCruzTayata, Oaxaca	7671.824725704084	184.123793416898
1385	Oaxaca	SantaCruzXitla	SantaCruzXitla, Oaxaca	146279.58254585377	3510.7099811004905
1386	Oaxaca	SantaCruzXoxocotlán	SantaCruzXoxocotlán, Oaxaca	1754899.6551636227	42117.59172392695
1387	Oaxaca	SantaCruzZenzontepec	SantaCruzZenzontepec, Oaxaca	195220.3892117783	4685.289341082679
1388	Oaxaca	SantaGertrudis	SantaGertrudis, Oaxaca	51871.21013555175	1244.909043253242
1389	Oaxaca	SantaInésdeZaragoza	SantaInésdeZaragoza, Oaxaca	104473.52984543497	2507.3647162904394
1390	Oaxaca	SantaInésdelMonte	SantaInésdelMonte, Oaxaca	10848.308273458179	260.3593985629963
1391	Oaxaca	SantaInésYatzeche	SantaInésYatzeche, Oaxaca	12696.850098973422	304.7244023753621
1392	Oaxaca	SantaLucíadelCamino	SantaLucíadelCamino, Oaxaca	217780.73257792945	5226.737581870307
1393	Oaxaca	SantaLucíaMiahuatlán	SantaLucíaMiahuatlán, Oaxaca	72994.6266770499	1751.8710402491977
1394	Oaxaca	SantaLucíaMonteverde	SantaLucíaMonteverde, Oaxaca	117734.31549310224	2825.6235718344537
1395	Oaxaca	SantaLucíaOcotlán	SantaLucíaOcotlán, Oaxaca	44403.40250175962	1065.681660042231
1396	Oaxaca	SantaMagdalenaJicotlán	SantaMagdalenaJicotlán, Oaxaca	1917.7493235601366	46.02598376544328
1397	Oaxaca	SantaMaríaAlotepec	SantaMaríaAlotepec, Oaxaca	45617.04143397604	1094.808994415425
1398	Oaxaca	SantaMaríaApazco	SantaMaríaApazco, Oaxaca	25855.629744227088	620.5351138614501
1399	Oaxaca	SantaMaríaAtzompa	SantaMaríaAtzompa, Oaxaca	995656.4863877316	23895.75567330556
1400	Oaxaca	SantaMaríaCamotlán	SantaMaríaCamotlán, Oaxaca	66996.41750137846	1607.914020033083
1401	Oaxaca	SantaMaríaChachoápam	SantaMaríaChachoápam, Oaxaca	99570.38256383444	2389.689181532027
1402	Oaxaca	SantaMaríaChilchotla	SantaMaríaChilchotla, Oaxaca	390925.75582316006	9382.218139755842
1403	Oaxaca	SantaMaríaChimalapa	SantaMaríaChimalapa, Oaxaca	384377.12128492695	9225.050910838247
1404	Oaxaca	SantaMaríaColotepec	SantaMaríaColotepec, Oaxaca	975420.1563202208	23410.0837516853
1405	Oaxaca	SantaMaríaCortijo	SantaMaríaCortijo, Oaxaca	144542.08406115384	3469.0100174676927
1406	Oaxaca	SantaMaríaCoyotepec	SantaMaríaCoyotepec, Oaxaca	44967.87905324638	1079.2290972779133
1407	Oaxaca	SantaMaríadelRosario	SantaMaríadelRosario, Oaxaca	36728.436129454865	881.4824671069167
1408	Oaxaca	SantaMaríadelTule	SantaMaríadelTule, Oaxaca	200327.2258650895	4807.853420762148
1409	Oaxaca	SantaMaríaEcatepec	SantaMaríaEcatepec, Oaxaca	260922.4738792892	6262.13937310294
1410	Oaxaca	SantaMaríaGuelacé	SantaMaríaGuelacé, Oaxaca	29948.377269570046	718.7610544696811
1411	Oaxaca	SantaMaríaGuienagati	SantaMaríaGuienagati, Oaxaca	157390.32459926733	3777.367790382416
1412	Oaxaca	SantaMaríaHuatulco	SantaMaríaHuatulco, Oaxaca	1367290.5355657921	32814.97285357901
1413	Oaxaca	SantaMaríaHuazolotitlán	SantaMaríaHuazolotitlán, Oaxaca	246283.66733406106	5910.808016017465
1414	Oaxaca	SantaMaríaIpalapa	SantaMaríaIpalapa, Oaxaca	179040.67628307885	4296.976230793893
1415	Oaxaca	SantaMaríaIxcatlán	SantaMaríaIxcatlán, Oaxaca	44995.613428292105	1079.8947222790105
1416	Oaxaca	SantaMaríaJacatepec	SantaMaríaJacatepec, Oaxaca	418810.4935037907	10051.451844090976
1417	Oaxaca	SantaMaríaJalapadelMarqués	SantaMaríaJalapadelMarqués, Oaxaca	411584.3924702769	9878.025419286645
1418	Oaxaca	SantaMaríaJaltianguis	SantaMaríaJaltianguis, Oaxaca	153489.87674513806	3683.757041883313
1419	Oaxaca	SantaMaríalaAsunción	SantaMaríalaAsunción, Oaxaca	35074.18405148365	841.7804172356076
1420	Oaxaca	SantaMaríaLachixío	SantaMaríaLachixío, Oaxaca	18889.421506137005	453.3461161472881
1421	Oaxaca	SantaMaríaMixtequilla	SantaMaríaMixtequilla, Oaxaca	536196.0321783886	12868.704772281326
1422	Oaxaca	SantaMaríaNativitas	SantaMaríaNativitas, Oaxaca	96952.14048808641	2326.851371714074
1423	Oaxaca	SantaMaríaNduayaco	SantaMaríaNduayaco, Oaxaca	56455.43463823835	1354.9304313177206
1424	Oaxaca	SantaMaríaOzolotepec	SantaMaríaOzolotepec, Oaxaca	133706.35810805284	3208.952594593268
1425	Oaxaca	SantaMaríaPápalo	SantaMaríaPápalo, Oaxaca	14450.421439183252	346.81011454039805
1426	Oaxaca	SantaMaríaPeñoles	SantaMaríaPeñoles, Oaxaca	79060.83965836455	1897.4601518007494
1427	Oaxaca	SantaMaríaPetapa	SantaMaríaPetapa, Oaxaca	386486.6932950912	9275.68063908219
1428	Oaxaca	SantaMaríaQuiegolani	SantaMaríaQuiegolani, Oaxaca	29639.245124056637	711.3418829773592
1429	Oaxaca	SantaMaríaSola	SantaMaríaSola, Oaxaca	38519.141958100205	924.459406994405
1430	Oaxaca	SantaMaríaTataltepec	SantaMaríaTataltepec, Oaxaca	5546.650809402639	133.11961942566336
1431	Oaxaca	SantaMaríaTecomavaca	SantaMaríaTecomavaca, Oaxaca	275566.7503748603	6613.602008996647
1432	Oaxaca	SantaMaríaTemaxcalapa	SantaMaríaTemaxcalapa, Oaxaca	7052.72083292136	169.26529999011262
1433	Oaxaca	SantaMaríaTemaxcaltepec	SantaMaríaTemaxcaltepec, Oaxaca	65744.23190446048	1577.8615657070516
1434	Oaxaca	SantaMaríaTeopoxco	SantaMaríaTeopoxco, Oaxaca	143440.15491099146	3442.5637178637953
1435	Oaxaca	SantaMaríaTepantlali	SantaMaríaTepantlali, Oaxaca	58449.51310178591	1402.7883144428617
1436	Oaxaca	SantaMaríaTexcatitlán	SantaMaríaTexcatitlán, Oaxaca	9601.037850330016	230.42490840792038
1437	Oaxaca	SantaMaríaTlahuitoltepec	SantaMaríaTlahuitoltepec, Oaxaca	283278.0693058311	6798.673663339947
1438	Oaxaca	SantaMaríaTlalixtac	SantaMaríaTlalixtac, Oaxaca	12358.602751301265	296.60646603123035
1439	Oaxaca	SantaMaríaTonameca	SantaMaríaTonameca, Oaxaca	781238.3023948516	18749.719257476438
1440	Oaxaca	SantaMaríaTotolapilla	SantaMaríaTotolapilla, Oaxaca	27422.97896561594	658.1514951747826
1441	Oaxaca	SantaMaríaXadani	SantaMaríaXadani, Oaxaca	164166.2423660092	3939.9898167842207
1442	Oaxaca	SantaMaríaYalina	SantaMaríaYalina, Oaxaca	7738.261902831481	185.71828566795554
1443	Oaxaca	SantaMaríaYavesía	SantaMaríaYavesía, Oaxaca	12961.067694797193	311.06562467513265
1444	Oaxaca	SantaMaríaYolotepec	SantaMaríaYolotepec, Oaxaca	5560.840616002903	133.46017478406964
1445	Oaxaca	SantaMaríaYosoyúa	SantaMaríaYosoyúa, Oaxaca	15238.604039557098	365.72649694937036
1446	Oaxaca	SantaMaríaYucuhiti	SantaMaríaYucuhiti, Oaxaca	118171.60987934089	2836.1186371041817
1447	Oaxaca	SantaMaríaZacatepec	SantaMaríaZacatepec, Oaxaca	484763.7807529688	11634.330738071252
1448	Oaxaca	SantaMaríaZaniza	SantaMaríaZaniza, Oaxaca	34744.236690894235	833.8616805814617
1449	Oaxaca	SantaMaríaZoquitlán	SantaMaríaZoquitlán, Oaxaca	200107.03840647655	4802.568921755437
1450	Oaxaca	SantiagoAmoltepec	SantiagoAmoltepec, Oaxaca	135177.87031641827	3244.2688875940385
1451	Oaxaca	SantiagoApoala	SantiagoApoala, Oaxaca	25249.79401964251	605.9950564714202
1452	Oaxaca	SantiagoApóstol	SantiagoApóstol, Oaxaca	56087.580499843556	1346.1019319962454
1453	Oaxaca	SantiagoAstata	SantiagoAstata, Oaxaca	185740.9640207701	4457.783136498483
1454	Oaxaca	SantiagoAtitlán	SantiagoAtitlán, Oaxaca	37771.73095311086	906.5215428746607
1455	Oaxaca	SantiagoAyuquililla	SantiagoAyuquililla, Oaxaca	64214.71404749647	1541.1531371399153
1456	Oaxaca	SantiagoCacaloxtepec	SantiagoCacaloxtepec, Oaxaca	128700.33975529805	3088.808154127153
1457	Oaxaca	SantiagoCamotlán	SantiagoCamotlán, Oaxaca	66714.86956621431	1601.1568695891435
1458	Oaxaca	SantiagoChazumba	SantiagoChazumba, Oaxaca	243731.8609561151	5849.564662946763
1459	Oaxaca	SantiagoChoápam	SantiagoChoápam, Oaxaca	54549.302416554354	1309.1832579973045
1460	Oaxaca	SantiagoComaltepec	SantiagoComaltepec, Oaxaca	379285.12622154306	9102.843029317033
1461	Oaxaca	SantiagodelRío	SantiagodelRío, Oaxaca	25765.064434634798	618.3615464312352
1462	Oaxaca	SantiagoHuajolotitlán	SantiagoHuajolotitlán, Oaxaca	400198.95840839494	9604.77500180148
1463	Oaxaca	SantiagoHuauclilla	SantiagoHuauclilla, Oaxaca	68989.55082923372	1655.7492199016092
1464	Oaxaca	SantiagoIhuitlánPlumas	SantiagoIhuitlánPlumas, Oaxaca	11595.003575158336	278.2800858038001
1465	Oaxaca	SantiagoIxcuintepec	SantiagoIxcuintepec, Oaxaca	9202.971780626336	220.87132273503207
1466	Oaxaca	SantiagoIxtayutla	SantiagoIxtayutla, Oaxaca	178144.33221750474	4275.463973220114
1467	Oaxaca	SantiagoJamiltepec	SantiagoJamiltepec, Oaxaca	461635.2977272651	11079.247145454363
1468	Oaxaca	SantiagoJocotepec	SantiagoJocotepec, Oaxaca	273623.76581089105	6566.970379461385
1469	Oaxaca	SantiagoJuxtlahuaca	SantiagoJuxtlahuaca, Oaxaca	646637.6663258773	15519.303991821054
1470	Oaxaca	SantiagoLachiguiri	SantiagoLachiguiri, Oaxaca	113787.59948870221	2730.9023877288532
1471	Oaxaca	SantiagoLalopa	SantiagoLalopa, Oaxaca	8298.476455757653	199.16343493818366
1472	Oaxaca	SantiagoLaollaga	SantiagoLaollaga, Oaxaca	209361.46292578682	5024.675110218884
1473	Oaxaca	SantiagoLaxopa	SantiagoLaxopa, Oaxaca	12812.003362809199	307.48808070742075
1474	Oaxaca	SantiagoLlanoGrande	SantiagoLlanoGrande, Oaxaca	134253.52930892052	3222.084703414093
1475	Oaxaca	SantiagoMatatlán	SantiagoMatatlán, Oaxaca	214151.44199392272	5139.6346078541455
1476	Oaxaca	SantiagoMiltepec	SantiagoMiltepec, Oaxaca	27010.29819552318	648.2471566925564
1477	Oaxaca	SantiagoMinas	SantiagoMinas, Oaxaca	27952.11559838886	670.8507743613327
1478	Oaxaca	SantiagoNacaltepec	SantiagoNacaltepec, Oaxaca	294275.3927202847	7062.609425286833
1479	Oaxaca	SantiagoNejapilla	SantiagoNejapilla, Oaxaca	8553.094729269487	205.2742735024677
1480	Oaxaca	SantiagoNiltepec	SantiagoNiltepec, Oaxaca	437481.83176619536	10499.56396238869
1481	Oaxaca	SantiagoNundiche	SantiagoNundiche, Oaxaca	81002.08110728087	1944.049946574741
1482	Oaxaca	SantiagoNuyoó	SantiagoNuyoó, Oaxaca	55385.951887065574	1329.2628452895738
1483	Oaxaca	SantiagoPinotepaNacional	SantiagoPinotepaNacional, Oaxaca	1571652.5015739442	37719.66003777466
1484	Oaxaca	SantiagoSuchilquitongo	SantiagoSuchilquitongo, Oaxaca	620075.7261493976	14881.817427585542
1485	Oaxaca	SantiagoTamazola	SantiagoTamazola, Oaxaca	142417.1962359984	3418.0127096639612
1486	Oaxaca	SantiagoTapextla	SantiagoTapextla, Oaxaca	97949.71000012134	2350.793040002912
1487	Oaxaca	SantiagoTenango	SantiagoTenango, Oaxaca	415412.84804310824	9969.908353034596
1488	Oaxaca	SantiagoTepetlapa	SantiagoTepetlapa, Oaxaca	17493.29576793172	419.8390984303613
1489	Oaxaca	SantiagoTetepec	SantiagoTetepec, Oaxaca	74658.93797025229	1791.8145112860548
