	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	checking_absolute_percentage_error_duke	checking_absolute_percentage_error_graced	edgar_emission_2015(tons_CO2)	absolute_percent_error_edgar (percent error)	checking_absolute_percentage_error_edgar
2048	michigan	groveland township-35640	1282575.0	27992.0	1254583.0	195236.47939217213	366.0	527348.0093931506	3099	3465	722584.4887853228	34.36798022655954	4880.253192171454	93483031.6154256	5.220469541732497e-05																																																			None				46934.20839929795	27432.59514933359	27794.438214064245								Groveland	Groveland Township	35640	Groveland	Groveland Township	35640	3647.185046909232				11578.708275407327		
2049	michigan	mastodon township-52300	308168.0		308168.0	30114.29887303138	48.0	135712.05608970523	1138	1186	165826.35496273663	1.0962106193230259	644.5718441619392	350614253.60501206	1.8384074165110468e-06	131.0	Alpha	2015.0	4984084.0		136.0	RUR				2556000.0	1548000.0			230400.0						6469833.888	1522313.856			62795.44656	62693.9902316	106195.9426372			93401.2507532																					POINT (-88.37708 46.04384)	4104000.0	8161037.6768688	425.43489409517053		6214.440707449579			1360.7266102764477						Mastodon	Mastodon Township	52300	Mastodon	Mastodon Township	52300	492.1735694177922	15.687165356890562		15.687165356890562	1367.5804920630949	221.45470694680836	221.45470694680833
2050	michigan	florence township-29060	437751.0	652.0	437099.0	65296.453468142194	115.0	148487.08114657432	970	1085	213783.5346147165	9.070412506642459	1297.0689884498715	87634065.46383163	1.480096788371867e-05																																																			None				15969.811548679558	8157.7775720358	9457.322399128034								Florence	Florence Township	29060	Florence	Florence Township	29060	1348.9353747672633				3878.226771303881		
2051	michigan	tompkins township-79980	643885.0	26.0	643859.0	63768.04858173535	133.0	300308.100871954	1991	2124	364076.14945368934	17.82392776786507	2744.8848762512207	94221268.40833226	2.9132327792017737e-05																																																			None				23484.738690695878	13631.005814400214	13907.662252630098								Tompkins	Tompkins Township	79980	Tompkins	Tompkins Township	79980	904.2545597045896				4832.388140861266		
2052	michigan	fawn river township-27540	560941.0	18176.0	542765.0	45344.267290299715	86.0	159277.33110721558	1012	1098	204621.59839751528	16.65258048665829	1298.9012779593468	50911877.59910478	2.5512735715372368e-05																																																			None				20559.674885962682	7713.489327511728	12175.4394674671								Fawn River	Fawn River Township	27540	Fawn River	Fawn River Township	27540	288.18250525521927				1748.687575473643		
2053	michigan	ransom township-67120	417204.0	356.0	416848.0	46793.725751831196	92.0	125859.84016674894	864	956	172653.56591858013	7.5528629922441075	845.92065513134	78213294.12039532	1.0815561019961607e-05																																																			None				15218.76143331648	6555.5104812283	9012.550520810018								Ransom	Ransom Township	67120	Ransom	Ransom Township	67120	279.1336026334739				1256.473978078243		
2054	michigan	marathon township-51420	1069496.0	586.0	1068910.0	87332.90972607478	161.0	438402.5342863555	2811	2972	525735.4440124303	31.158757748303714	4455.702358007431	89246682.03883442	4.992569198335682e-05	87.0	Otter Lake	2015.0	5004712.0		387.0	RUR				4680000.0	432000.0		10800.0							12368800.08	418636.3104		8563.01544		115152.226956	30707.2605216		3838.4075652																						POINT (-83.4544 43.21336)	5122800.0	12945697.3008828	674.8592002950203	39011.25689410249	19657.311762798556	23102.46633268749	5680.6512643005235	2812.8019228611242	3323.3016787187694					Marathon	Marathon Township	51420	Marathon	Marathon Township	51420	1076.58142489618	59.52682047241019	3323.3016787187694	59.52682047241016	2295.3843243669594	240.12788495192967	240.12788495192967
2070	michigan	sumpter township-77360	2076352.0	85597.0	1990755.0	206401.87805953392	401.0	906621.9244066352	6005	6406	1113023.8024661692	60.315923594893555	9409.284080803394	97038781.36724727	9.696416162929304e-05																																																			None				76203.79603526196	41734.821282549114	45127.88801208213								Sumpter	Sumpter Township	77360	Sumpter	Sumpter Township	77360	5397.298448550505				47301.11375951918		
2071	michigan	watson township-84580	556584.0	908.0	555676.0	73869.54398970118	111.0	230170.99349664303	1556	1667	304040.5374863442	14.32691752517389	2063.07612362504	93217044.76992768	2.21319623328222e-05																																																			None				20305.45327668624	11497.063725310389	12024.88943045359								Watson	Watson Township	84580	Watson	Watson Township	84580	519.9647274002836				6197.821824232934		
2072	michigan	woodland township-88440	817604.0	3267.0	814337.0	133905.1853339862	173.0	248498.7180452041	1659	1832	382403.9033791903	13.410021687207157	1957.8631663322449	93152525.13782115	2.1017821722337044e-05	377.0	Woodland	2015.0	5015463.0		426.0	RUR				5400000.0	1116000.0		248400.0							13320246.24	894359.3904		409121.8488		126667.4496516	83165.497246		42222.4832172																						POINT (-85.13361 42.7267)	6764400.0	14875782.9093148	775.4745630625805	29838.727792163154	14686.588050773971	17670.494598519017	3747.8022637288204	1793.8839196442825	2178.6685005802074					Woodland	Woodland Township	88440	Woodland	Woodland Township	88440	1548.0541047369404	99.6266774532504	2178.6685005802074	99.6266774532504	2649.669936563706	241.68366865566404	241.68366865566404
2073	michigan	west traverse township-86300	514921.0	2517.0	512404.0	178900.31392336971	361.0	207977.2074639273	1117	1478	386877.521387297	26.867615750059485	1719.527408003807	34639576.666009165	4.9640543375668055e-05																																																			None				18794.74776628176	15098.097881953523	11130.249627192055								West Traverse	West Traverse Township	86300	West Traverse	West Traverse Township	86300	546.4271580973095				1418.472691741086		
2074	michigan	hudson township-39740	587006.0	19463.0	567543.0	88246.94779716653	133.0	203040.26003816753	1306	1439	291287.20783533406	11.21685426109502	1648.877576380968	94544934.16158257	1.7440147280265107e-05																																																			None				21517.45417922724	11111.261448728492	12742.63636493837								Hudson	Hudson Township	39740	Hudson	Hudson Township	39740	1114.18393290593				1768.314412529651		
2075	michigan	brown township-11160	273534.0	5779.0	267755.0	21920.66463804557	42.0	88959.51103300671	619	661	110880.17567105227	4.539708610204672	685.4960001409054	93631426.95776415	7.321217057282735e-06																																																			None				10008.577149147719	4165.150300439659	5927.079387725279								Brown	Brown Township	11160	Brown	Brown Township	11160	224.20940432763024				1259.0177148182129		
2076	michigan	brady township-09920	1035056.0	43841.0	991215.0	132402.90245153298	206.0	434063.9596171918	2718	2924	566466.8620687248	26.837068959644863	3757.1896543502808	94004346.23477426	3.9968254712040265e-05																																																			None				37993.855283939876	21391.675533851994	22499.961099149194								Brady	Brady Township	09920	Brady	Brady Township	09920	2517.0067112827564				2702.189284789497		
2077	michigan	bearinger township-06400	158999.0		158999.0	7081.037626803748	18.0	76559.30448214948	579	597	83640.34210895322	1.2459866270372135	342.64632243523374	164778306.32462633	2.0794383076143124e-06																																																			None					3089.7197491667002									Bearinger	Bearinger Township	06400	Bearinger	Bearinger Township	06400	160.65560852380838				233.46878147927669		
2078	michigan	eden township-24820	264425.0		264425.0	34992.50773052847	60.0	89030.37537945744	649	709	124022.88310998592	4.0092693577079395	609.4089423716068	93274751.99317108	6.533482312729424e-06																																																			None					4716.655524779807									Eden	Eden Township	24820	Eden	Eden Township	24820	160.28011026825362				1087.2346392735046		
2079	michigan	union township-81320	99661.0	1903.0	97758.0	8840.487186196671	16.0	53083.584891235114	401	417	61924.07207743178	2.6874766609841356	381.62168585974723	93328218.64793897	4.0890278566157425e-06																																																			None				3645.46639762344	2307.36720085296	2158.845200672601								Union	Union Township	81320	Union	Union Township	81320	223.56840615249564				686.9536086802107		
2080	michigan	mitchell township-54740	248231.0	838.0	247393.0	17999.82402308741	41.0	119108.3792448298	965	1006	137108.2032679172	0.5606431978863651	327.9762707635236	371443765.5094658	8.829769166099128e-07																																																			None				9058.422911817239	5100.132026801037	5364.398048378169								Mitchell	Mitchell Township	54740	Mitchell	Mitchell Township	54740	78.6308498989012				298.6482867827033		
2081	michigan	pinconning township-64180	914462.0	30606.0	883856.0	93219.00998156815	177.0	271973.32888076606	1730	1907	365192.3388623342	15.867882425654424	2316.710834145546	95413427.28735691	2.428076320084699e-05																																																			None				33522.348916442876	13834.26605748212	19851.935028317468								Pinconning	Pinconning Township	64180	Pinconning	Pinconning Township	64180	1305.381941053659				3974.9415608533222		
2082	michigan	peacock township-63120	169726.0	339.0	169387.0	9203.31357627549	21.0	92263.24139901134	816	837	101466.55497528684	3.364129160703029	477.7063408198301	92534558.90626457	5.162464126551204e-06																																																			None				6192.33425651412	3751.6136388596556	3667.1003467076616								Peacock	Peacock Township	63120	Peacock	Peacock Township	63120	189.0028425554597				290.893985074124		
2083	michigan	hillman township-38400	780036.0	33896.0	746140.0	117347.15044581125	169.0	304741.706858707	2298	2467	422088.8573045182	7.210242682628732	2155.862562105991	178766067.90219107	1.205968552871866e-05	307.0	Hillman	2015.0	4996098.0		664.0	RUR				8640000.0	5040000.0		3456000.0	291600.0						20931815.52	5042664.648		7516424.664	78970.03128	204715.070144	319867.2971		191920.37826	118990.6345212																					POINT (-83.90111 45.05918)	17136000.0	34207407.577504	1783.2321570152835	28637.550892997282	16042.639295502853	16959.15763883299	1505.9350870460912	799.6382906393134	851.0347585486951					Hillman	Hillman Township	38400	Hillman	Hillman Township	38400	400.0188701949601	77.56776263700299	851.0347585486951	77.56776263700299	902.4487223097398	49.392527565214536	49.392527565214536
2084	michigan	johnstown township-41860	923433.0		923433.0	101344.18605715194	147.0	356206.9563096157	2335	2482	457551.1423667676	20.415925866762798	3062.3888800144196	94652113.96190202	3.235415197643707e-05																																																			None					17247.73958359909									Johnstown	Johnstown Township	41860	Johnstown	Johnstown Township	41860	694.9758445513911				1622.8541109734135		
2085	michigan	osceola township-61280	328525.0	297.0	328228.0	54310.67209759282	83.0	138858.89220844593	965	1048	193169.56430603875	8.217557050898117	1216.1984435329214	88778666.87648153	1.3699219489576566e-05																																																			None				11984.02216901136	7345.284550061704	7096.937928488526								Osceola	Osceola Township	61280	Osceola	Osceola Township	61280	1307.31252334646				2312.7784953320543		
2086	michigan	lee township-46620	387715.0		387715.0	51693.8757551145	96.0	148046.04415006077	984	1080	199739.91990517528	8.22591378820407	1266.7907233834267	94265014.60927245	1.3438609526920052e-05																																																			None					7570.484016325318									Lee	Lee Township	46620	Lee	Lee Township	46620	506.04333659780633				1295.566664280588		
2087	michigan	polkton township-65320	1269222.0	57677.0	1211545.0	284238.5279372533	310.0	285288.7854488667	1733	2043	569527.31338612	18.319445185172253	2857.8334488868713	103115810.47154249	2.771479403418514e-05																																																			None				46611.02163943836	22341.32899771689	27603.047014875396								Polkton	Polkton Township	65320	Polkton	Polkton Township	65320	2727.29902063869				6134.559206978724		
2088	michigan	wales township-82900	918787.0	5107.0	913680.0	114234.00659826041	232.0	345572.66285672114	2002	2234	459806.6694549816	20.418617537561452	3246.560188472271	96998429.71733698	3.3470234496919884e-05																																																			None				33539.35879865375	17401.149036364783	19862.00828056275								Wales	Wales Township	82900	Wales	Wales Township	82900	936.1093119746774				5694.680905547965		
2089	michigan	pickford township-63980	587464.0	13040.0	574424.0	79742.85174295954	126.0	242676.6531554231	1780	1906	322419.50489838264	3.178202078638327	1484.2203707240988	309632400.2906504	4.793491796500845e-06																																																			None				21498.708373646397	12199.821513399562	12731.535098873395								Pickford	Pickford Township	63980	Pickford	Pickford Township	63980	1863.7059902325204				5111.845258213011		
2090	michigan	nester township-56980	145653.0		145653.0	13067.562470842997	29.0	64924.92254316555	513	542	77992.48501400855	1.0279263307575464	327.9084995116573	187152484.99386367	1.752092682725579e-06																																																			None					2916.765421301516									Nester	Nester Township	56980	Nester	Nester Township	56980	356.6685893063374				599.0450251737268		
2091	michigan	decatur township-21060	902921.0	42684.0	860237.0	174302.7398776985	196.0	308699.96350152127	2238	2434	483002.70337921975	24.487086276584243	3771.0112865939736	92219469.85618214	4.089170424070894e-05	323.0	Decatur	2015.0	4990524.0		1762.0	RUR				21240000.0	10080000.0		6120000.0							53280984.96	10465907.76		13320246.24		524582.367244	575761.13478		294277.913332																						POINT (-85.97446 42.1081)	37440000.0	78461760.37535599	4090.2115683673073	33168.07313763371	18578.722692630363	19642.132912106685	710.913386342835	354.22400240402345	380.2229073922269					Decatur	Decatur Township	21060	Decatur	Decatur Township	21060	1395.3911995288283	65.88462048466047	380.2229073922269	65.88462048466047	7283.225862837693	78.06477100510827	78.06477100510827
2092	michigan	south arm township-74680	629836.0	39269.0	590567.0	102066.49002111268	147.0	253834.9629046738	1701	1848	355901.4529257865	13.761412002896302	2050.450388431549	84642526.51940429	2.4224824952046813e-05																																																			None				23188.92015206052	13544.229049372316	13732.478514050239								South Arm	South Arm Township	74680	South Arm	South Arm Township	74680	1237.414985368043				4074.3586412402815		
2093	michigan	brownstown township-11220	5469926.0	1174792.0	4295134.0	1539451.8866852107	943.0	1897741.379651611	11450	12393	3437193.266336822	258.46530679903316	24554.204145908152	79130924.26209435	0.00031029846264123845																																																			None				205990.16774488773	133862.41922568338	121987.3773385225								Brownstown	Brownstown Township	11220	Brownstown	Brownstown Township	11220	19597.619425095305				99058.82516275928		
2094	michigan	lodi township-49120	1422101.0	58005.0	1364096.0	389454.3618900894	741.0	446853.20693523163	2349	3090	836307.568825321	60.05328614695542	8827.833063602448	89119778.17051746	9.905582402496223e-05																																																			None				52188.829906075196	32652.39825550865	30906.225070377728								Lodi	Lodi Township	49120	Lodi	Lodi Township	49120	11575.661978358188				126679.49991555185		
2095	michigan	tobacco township-79860	945381.0		945381.0	73616.68286646983	159.0	353509.95723250875	2422	2581	427126.6400989786	17.910410158068157	2489.5470119714737	91166029.85897064	2.7307836217313402e-05																																																			None					15985.021472635215									Tobacco	Tobacco Township	79860	Tobacco	Tobacco Township	79860	982.1803610419744				2657.634461868602		
2096	michigan	norwood township-59340	223154.0	4007.0	219147.0	35252.92783073987	69.0	106448.37978323924	675	744	141701.30761397912	8.571039706876833	625.6858986020088	47503819.324105665	1.3171275646977432e-05																																																			None				8161.27328660436	5362.882918217997	4833.106040327101								Norwood	Norwood Township	59340	Norwood	Norwood Township	59340	189.23007233523853				3303.9056764618067		
2097	michigan	medina township-52820	587336.0	42797.0	544539.0	115529.21621791866	154.0	143833.26496484288	944	1098	259362.48118276155	5.370848876721572	1025.8321354538202	123438535.30256014	8.310469116790827e-06																																																			None				21658.278076985156	10097.441546026683	12826.032277190609								Medina	Medina Township	52820	Medina	Medina Township	52820	1396.843980368595				3927.441967733884		
2098	michigan	lebanon township-46580	519036.0	25026.0	494010.0	117145.94857910991	134.0	99634.2544262339	631	765	216780.20300534382	4.134691996872425	578.8568795621395	91719934.6124734	6.311134891317489e-06																																																			None				19069.06957734168	8553.249626464238	11292.703003701743								Lebanon	Lebanon Township	46580	Lebanon	Lebanon Township	46580	828.0769590030134				1694.5654494148318		
2099	michigan	forest home township-29600	673360.0	7723.0	665637.0	81117.66549515373	158.0	288634.45301437797	1848	2006	369752.1185095317	13.266586800948495	1671.5899369195104	86852103.05200389	1.9246395633259713e-05	400.0	Bellaire	2015.0	4985583.0		1064.0	RUR				13680000.0	14760000.0		5760000.0							35203507.92	16174584.72		12368800.08		332661.988984	908423.123764		396635.448404																						POINT (-85.21117 44.98028)	34200000.0	65384613.281151995	3408.4998903464534	24602.27066922924	13933.785015348363	14569.464690317556	621.7917400821324	308.7952314392499	327.4450684766388					Forest Home	Forest Home Township	29600	Forest Home	Forest Home Township	29600	546.5267399871335	83.96576917795991	327.4450684766388	83.96576917795991	1285.4003772241133	62.28838437505537	62.28838437505537
2100	michigan	weldon township-85160	254944.0	4213.0	250731.0	26132.21318614835	45.0	68911.97944686707	513	558	95044.19263301542	3.419761647317158	509.54448545025656	94887097.26222456	5.370008148126911e-06	486.0	Thompsonville	2015.0	5012137.0		438.0	RUR				7560000.0	6120000.0		126000.0							18077477.04	8277581.592		104659.0776		166330.994492	255893.83768		44781.421594																						POINT (-85.94397 44.52028)	13806000.0	26926723.963365998	1403.6901202102695	9321.89570335764	3610.8049903101532	5520.426635528394	564.0992601672826	157.23661784904942	293.2795818710648					Weldon	Weldon Township	85160	Weldon	Weldon Township	85160	218.71264219277847	84.418737508816	293.2795818710648	84.418737508816	1186.5702263996818	15.46779383031232	15.46779383031232
2101	michigan	onondaga township-60800	890628.0	593.0	890035.0	80999.76272616336	168.0	332690.5398845399	2124	2292	413690.3026107033	21.513226617234093	3011.851726412773	94557912.2439648	3.185192708825914e-05																																																			None				32487.393633519234	15535.703779596384	19239.03450977009								Onondaga	Onondaga Township	60800	Onondaga	Onondaga Township	60800	960.8813098726956				9474.891235432578		
2102	michigan	hagar township-35860	871313.0	44590.0	826723.0	130438.36783739933	158.0	317900.9366491473	2131	2289	448339.3044865466	44.764873027801514	3133.541111946106	48444245.2939842	6.468345399810014e-05																																																			None				32025.745652214595	17072.333659484233	18965.64657524148								Hagar	Hagar Township	35860	Hagar	Hagar Township	35860	2395.0642583146728				2499.2149694126088		
2103	michigan	adams township-00300	737277.0	35974.0	701303.0	127866.52145124762	206.0	268099.86784886743	1746	1952	395966.38930011506	17.09551022733961	2393.371431827545	93348991.68234375	2.5638963942662843e-05	268.0	North Adams	2015.0	5003589.0		469.0	RUR				6480000.0	936000.0		2664000.0							16174584.72	742128.0048		1236880.008		153536.302608	66532.3977968		90842.3123764																						POINT (-84.52578 41.97088)	10080000.0	18464503.745581202	962.554580257148	27089.459231463712	15147.927046839497	16042.37775687281	2714.329679281846	1473.7213616284184	1566.646036070709					Adams	Adams Township	00300	Adams	Adams Township	00300	511.69947525663497	46.83943271872088	1566.646036070709	46.83943271872088	2010.097847782925	108.82949279052043	108.82949279052043
2104	michigan	bingham township-08440	778680.0	370.0	778310.0	118177.50103763131	243.0	284108.89345402113	1719	1962	402286.3944916525	21.270272149174822	2169.5677592158318	67468140.55206397	3.215692238533852e-05																																																			None				28403.0525468196	15324.961575017354	16820.287718226566								Bingham	Bingham Township	08440	Bingham	Bingham Township	08440	697.0183272536865				1983.9965732578517		
2105	michigan	moore township-55320	489593.0	14895.0	474698.0	98572.06263571489	155.0	158813.5199693995	1028	1183	257385.58260511438	7.8961155872792	1263.378493964672	94073036.10073131	1.3429762090508853e-05																																																			None				17939.270728781998	9931.745691929675	10623.636125584699								Moore	Moore Township	55320	Moore	Moore Township	55320	769.7651849686144				2343.8099832572243		
2106	michigan	bark river township-05420	638101.0	1882.0	636219.0	76618.11764189515	136.0	195001.08602437194	1307	1443	271619.2036662671	7.638773653255059	1489.5608623847365	119053119.90388092	1.2511733111970125e-05																																																			None				23284.021113741957	10329.72172129275	13788.797303557985								Bark River	Bark River Township	05420	Bark River	Bark River Township	05420	291.0226868896573				1064.026512428928		
2107	michigan	greenwood township-35120	432695.0	823.0	431872.0	15883.282496329926	35.0	141448.22072363584	1065	1100	157331.50321996576	6.834291005920386	956.800740828854	91964355.91891155	1.0404038948225783e-05																																																			None				15786.34646925024	5826.060162278919	9348.67437908999								Greenwood	Greenwood Township	35120	Greenwood	Greenwood Township	35120	1062.2680508544202				5257.705247696997		
2108	michigan	columbia township-17400	1868687.0	45561.0	1823126.0	293642.29622802406	390.0	803248.6676337745	4855	5245	1096890.9638617986	44.386553864881215	7368.167941570282	102630284.51063983	7.17933110748262e-05	296.0	Brooklyn	2015.0	4987064.0		1192.0	RUR				14400000.0	9360000.0		3420000.0							35203507.92	9514461.6		7516424.664		332661.988984	588555.826664		179125.686376																						POINT (-84.24828 42.10587)	27180000.0	53334737.686024	2780.339875572431	68408.60188568327	41627.911236070206	40511.574036701626	2360.440267994176	1397.2238323021436	1357.072726706151					Columbia	Columbia Township	17400	Columbia	Columbia Township	17400	2421.471204352921	12.907366986765387	1357.072726706151	12.907366986765389	6866.636729702659	146.97112716440537	146.97112716440537
2109	michigan	stanton township-76200	417079.0	1094.0	415985.0	23222.96034221805	49.0	172413.0452456512	1344	1393	195636.00558786927	2.6305556692864123	1444.1750624382403	323185400.6501659	4.468565286466937e-06																																																			None				15218.27552896092	7263.660842014111	9012.262768250655								Stanton	Stanton Township	76200	Stanton	Stanton Township	76200	1812.131635853887				7445.771093983733		
