	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y
1972	michigan	city of harbor springs-36560	391723.0	21927.0	369796.0	135893.2618653931	142.0	151352.86944536134	1020	1162	287246.13131075446	153.6455450852712	921.8732705116272	3376629.322777621	0.00027301583395398957	191.0	Harbor Springs	2015.0	4995285.0		1206.0	RUR				27720000.0	23040000.0		8280000.0	540000.0						69455569.68	23786154.0		16174584.72	142716.924	652529.286084	1407416.10724		921217.815648	217509.762028																					POINT (-84.992 45.43168)	59040000.0	112397471.60897201	5859.28019497571	14408.443055504158	11226.845207978824	8532.679977469561	145.9080736207033	91.60792511008026	45.62676119818047					Harbor Springs	City of Harbor Springs	36560	Harbor Springs	City of Harbor Springs	36560
1973	michigan	city of ferndale-27880	2332270.0	352265.0	1980005.0	692289.0871344842	433.0	964232.9838190879	9684	10117	1656522.0709535722	1240.9410682091345	16132.23388671875	10047126.881020848	0.0016056564307148093	470.0	Ferndale	2015.0	4992635.0		20099.0	URB				280800000.0	288000000.0		162000000.0							713584620.0	313977232.8		333006156.0		6781186.69852	16633099.4492		12794691.884																						POINT (-83.13465 42.46059)	730800000.0	1396776986.8317199	72813.98432353756	87009.7887585342	64239.74851484886	51527.196902803946	19.495986336800083	11.775534450347367	29.234476891347					Ferndale	City of Ferndale	27880	Ferndale	City of Ferndale	27880
1974	michigan	city of village of douglas-22740	302477.0	7472.0	295005.0	131035.84751460151	175.0	142096.22987192927	920	1095	273132.0773865308	131.69382858276367	1185.244457244873	5158538.823777795	0.0002297636012317289	183.0	Douglas	2015.0	4991076.0		1305.0	RUR				29880000.0	34920000.0		14760000.0	54000.0						75164246.64	33300615.6		32349169.44	14271.6924	665323.977968	2303044.53912		690913.361736	21750.9762028																					POINT (-86.20059 42.64336)	79560000.0	144473313.558824	7531.393835821495	11073.56737241196	10685.249822382479	6557.766597942363	47.03211137018039	41.87612619008622	12.927583646579176					Village of Douglas	City of Village of Douglas	22740	Village of Douglas	City of Village of Douglas	22740
1975	michigan	city of burton-12060	5669527.0	710391.0	4959136.0	1127066.403018429	887.0	2032557.1730582253	14055	14942	3159623.5760766543	314.44691455597973	32073.58528470993	60697665.6813349	0.0005284154658121039	49.0	Burton	2015.0	4987482.0		28648.0	URB				352800000.0	432000000.0		64800000.0							875330467.2	532809849.6		123688000.8		8316549.7246	24309914.5796		6269399.02316																						POINT (-83.61634 42.99947)	849600000.0	1570724180.92736	81881.85155174328	210707.0942538557	121462.45761042018	124780.74121713333	157.3306419685739	48.33867982780639	52.39120617378946					Burton	City of Burton	12060	Burton	City of Burton	12060
1976	michigan	city of alpena-01740	2504979.0	351168.0	2153811.0	625343.4889910846	427.0	732093.9917913453	4865	5292	1357437.48078243	265.88944371427806	9306.130529999733	22913381.675310135	0.0004061439145853958	531.0	Alpena	2015.0	4984075.0		10122.0	URB				126000000.0	180000000.0		136800000.0	2016000.0						323491694.4	209318155.2		171260308.8	542324.3112	3070726.05216	9851912.75068		5885558.26664	818860.280576																					POINT (-83.43275 45.06168)	442800000.0	722878355.46948	37683.648670623996	93302.99705915603	52961.65986707786	55254.03485843219	147.59544351630066	40.54281295845889	46.62602165035324					Alpena	City of Alpena	01740	Alpena	City of Alpena	01740
1977	michigan	city of dewitt-22120	630241.0	15299.0	614942.0	117388.42600268514	166.0	306922.112065332	1741	1907	424310.53806801717	484.6552165638317	5331.207382202148	7726076.819121858	0.0006900277472012103	319.0	DeWitt	2015.0	4990469.0		4719.0	URB				46800000.0	39600000.0		3600000.0							114173539.2	43766523.36		2664049.248		1061959.426372	2558938.3768		550171.751012																						POINT (-84.56915 42.84226)	90000000.0	164775181.362184	8589.730204410651	23071.39382711592	16123.899083566013	13662.879424418046	168.59276459310948	87.71135646713002	59.0606351920394					Dewitt	City of Dewitt	22120	Dewitt	City of Dewitt	22120
1978	michigan	city of rockwood-69180	804966.0	88416.0	716550.0	82403.30183582877	76.0	208485.80100866742	1578	1654	290889.1028444962	294.79052982330325	2947.905298233032	7008523.378384113	0.0004206171741290106	520.0	Rockwood	2015.0	5007451.0		3176.0	URB				36000000.0	11520000.0		31680000.0							90387385.2	11417353.92		20931815.52		831654.97246	793270.896808		870039.048112																						POINT (-83.2466 42.07088)	79200000.0	125231519.55738	6528.319114526219	29847.742760468882	11064.488327648796	17675.83326274967	357.20410165082785	69.48448955304755	170.75626899762025					Rockwood	City of Rockwood	69180	Rockwood	City of Rockwood	69180
1979	michigan	city of ludington-49640	1481076.0	80125.0	1400951.0	437853.31095599954	360.0	470348.9775813891	3225	3585	908202.2885373886	496.69612443447113	7947.137990951538	9804240.973223114	0.0008105816669190803	421.0	Ludington	2015.0	5000306.0		8070.0	URB				104400000.0	158400000.0		118800000.0	30240000.0						256890463.2	180774770.4		256890463.2	8182436.976	2430991.45796	8828337.39996		4989929.83476	12282904.20864																					POINT (-86.45258 43.95528)	381600000.0	710804955.49268	37054.26232983341	54461.928613645796	35541.76328428538	32252.35412500104	46.978849906281894	4.081849024775416	12.959125085499867					Ludington	City of Ludington	49640	Ludington	City of Ludington	49640
1980	michigan	city of morenci-55500	386903.0	49334.0	337569.0	99867.46618687143	79.0	152596.84579951587	1101	1180	252464.3119863873	221.01259250640868	2210.125925064087	5493652.829633971	0.0004023053501200844	478.0	Morenci	2015.0	5002495.0		2180.0	RUR				27000000.0	9000000.0		3420000.0							69455569.68	8372726.208		7516424.664		652529.286084	626939.902316		166330.994492																						POINT (-84.218 41.71949)	39420000.0	86790520.73489201	4524.38984590992	14383.90975647132	9759.400572757313	8518.151357782315	217.91932716572765	115.7064467284993	88.2718255475439					Morenci	City of Morenci	55500	Morenci	City of Morenci	55500
1981	michigan	city of marquette-51900	2711710.0	495925.0	2215785.0	807418.5146646848	617.0	821658.7200001903	5950	6567	1629077.234664875	431.1858732619633	20696.92191657424	29910604.123263065	0.0006919593409508284	220.0	Marquette	2015.0	5000947.0		20570.0	URB				201600000.0	396000000.0		57600000.0	18360000.0						485237541.6	466208618.4		104659077.6	4947520.032	4734035.99708	23030445.3912		5373770.59128	7420921.29272																					POINT (-87.39542 46.54354)	655200000.0	1089243489.57956	56782.263111782464	101642.113447407	63874.18110922811	60192.45958355442	79.00328003361318	12.489671261401448	6.0057424359057086					Marquette	City of Marquette	51900	Marquette	City of Marquette	51900
1982	michigan	city of newaygo-57080	502305.0	92483.0	409822.0	155919.90805400422	111.0	90794.61714946534	638	749	246714.52520346956	128.1773079931736	1922.659619897604	10118546.378591469	0.00019001342168728033	436.0	Newaygo	2015.0	5003424.0		2036.0	RUR				21240000.0	12960000.0		15840000.0	900000.0						48523754.16	13320246.24		35203507.92	237861.54	460608.907824	844449.664344		652529.286084	358251.372752																					POINT (-85.80005 43.41974)	50040000.0	99005096.178252	5161.1356637722765	18831.151691249037	9859.058146142801	11151.808031557679	264.8644972351945	91.02497567244359	116.0727552626822					Newaygo	City of Newaygo	57080	Newaygo	City of Newaygo	57080
1983	michigan	city of st clair shores-70760	7319531.0	275686.0	7043845.0	1178945.3337875428	1224.0	3733426.724318852	31995	33219	4912372.0581063945	1254.9810420908827	58984.108978271484	30289530.372296974	0.0019473431331975613	270.0	Saint Clair Shores	2015.0	5010978.0		59775.0	URB		64.4762993234		1580145358.5469	19106298.785089									4431702099.936	24192984.917521				46255884.661218	1232515.9011717				2582343.5354629																				POINT (-82.88881 42.49698)	1599251657.331989	4505965828.951374	234895.9986632351	268488.87100734346	185677.27260995365	158999.1094105488	14.30116840443488	20.953411864561044	32.31084807089367					St Clair Shores	City of St Clair Shores	70760	St Clair Shores	City of St Clair Shores	70760
1984	michigan	city of davison-19880	631452.0	108231.0	523221.0	164450.25135211713	121.0	283747.7560238477	1946	2067	448198.0073759648	563.0185869004991	5067.167282104492	5146356.165520412	0.0009846126305935704	249.0	Davison	2015.0	4990400.0		4929.0	URB				61200000.0	43200000.0		12600000.0	396000.0						142716924.0	46620861.84		20931815.52	104659.0776	1407416.10724	2430991.45796		1663309.94492	166330.994492																					POINT (-83.51801 43.03475)	117000000.0	215771318.87012002	11248.158852699356	23628.48402746988	17254.90241979173	13992.788241067661	110.06534791068911	53.40201579435255	24.400699032710076					Davison	City of Davison	19880	Davison	City of Davison	19880
1985	michigan	city of norton shores-59140	4983594.0	648853.0	4334741.0	1364171.8455531704	1132.0	1622206.1986577164	9836	10968	2986378.044210887	236.42233728000096	24824.3454144001	64007435.34578206	0.0003878353394460128	258.0	Norton Shores	2015.0	5004005.0		24340.0	URB				298800000.0	313200000.0		223200000.0	1656000.0						732613543.2	361549540.8		494752003.2	447179.6952	6653239.77968	17912568.6376		9084231.23764	678118.669852																					POINT (-86.26395 43.1689)	835200000.0	1622565126.8549201	84584.32006294698	185349.22310391086	116452.28537977877	109763.809922136	119.12953011382659	37.6759726780518	29.76850773340809					Norton Shores	City of Norton Shores	59140	Norton Shores	City of Norton Shores	59140
1986	michigan	city of grosse pointe park-35540	1494926.0	42811.0	1452115.0	139243.7975851606	244.0	664736.7178044926	4510	4754	803980.5153896532	1069.319287109375	10693.19287109375	5629939.475108475	0.0018993441969263297	330.0	Grosse Pointe Park	2015.0	4994868.0		11126.0	URB				122400000.0	136800000.0		3528000.0							313977232.8	152231385.6		6564978.504		2942779.13332	8316549.7246		435019.524056																						POINT (-82.93742 42.37587)	262728000.0	484467945.285976	25255.313987757927	54761.13573072948	30092.333578836242	32429.544579737998	116.83015209105692	19.152482497041916	28.40681606832389					Grosse Pointe Park	City of Grosse Pointe Park	35540	Grosse Pointe Park	City of Grosse Pointe Park	35540
1987	michigan	city of flat rock-28360	2097045.0	470196.0	1626849.0	641015.2712824096	218.0	635961.7009672453	4400	4618	1276976.9722496548	349.22916582226753	9079.958311378956	17207939.27607561	0.0005276609921562732	90.0	Flat Rock	2015.0	4992940.0		9828.0	URB				108000000.0	82800000.0		115200000.0							256890463.2	93241723.68		256890463.2		2303044.53912	4350195.24056		4606089.07824																						POINT (-83.29187 42.09643)	306000000.0	618281978.93792	32231.039562033766	79081.26089952348	50113.49906522212	46831.9227046978	145.35746278775466	55.48210590220247	45.30068946290829					Flat Rock	City of Flat Rock	28360	Flat Rock	City of Flat Rock	28360
1988	michigan	city of croswell-18920	506586.0	45219.0	461367.0	172253.11516628208	131.0	152431.30083177434	1031	1162	324684.4159980564	248.80700659751892	1990.4560527801514	6335711.625750538	0.0003141645596195138	100.0	Croswell	2015.0	4990039.0		2301.0	RUR				29880000.0	12240000.0		23040000.0							73261354.32	11417353.92		52329538.8		703708.05362	882833.739996		857244.356228																						POINT (-82.62104 43.27558)	65160000.0	139452033.18984398	7269.634490186567	18726.42883919652	12793.023606575773	11089.791158572178	157.5979420213729	75.97891095962727	52.54950126505701					Croswell	City of Croswell	18920	Croswell	City of Croswell	18920
1989	michigan	city of gaastra-31160	97821.0	26074.0	71747.0	2523.3513922602265	7.0	31537.341275131224	262	269	34060.69266739145	53.00824677944183	318.049480676651	4233437.420368449	7.512795137738689e-05	429.0	Gaastra	2015.0	4993576.0		328.0	RUR				5400000.0	972000.0		212400.0							14271692.4	846787.0824		171260.3088		127946.91884	83165.497246		75488.6821156																						POINT (-88.60597 46.05829)	6584400.0	15576340.889401602	811.9946505645055	3711.76295428692	1256.232211006928	2198.106021528714	357.11667579416576	54.709419592060726	170.70449540530495					Gaastra	City of Gaastra	31160	Gaastra	City of Gaastra	31160
1990	michigan	city of negaunee-56860	727601.0	29722.0	697879.0	124514.54111822198	140.0	286005.5714148887	2193	2333	410520.1125331107	74.80198753613692	4862.1291898489	37129005.93485964	0.00013095231254990183	303.0	Negaunee	2015.0	5003294.0		4575.0	URB				54000000.0	43200000.0		3348000.0	1404000.0						133202462.4	45669415.68		5137809.264	371064.0024	1279469.1884	2558938.3768		473403.599708	562966.442896																					POINT (-87.6118 46.4991)	100548000.0	188321498.508908	9817.199717269374	26702.03705194116	15660.248369951898	15812.946342159554	171.99239926809042	59.51848613616421	61.07389884656315					Negaunee	City of Negaunee	56860	Negaunee	City of Negaunee	56860
1991	michigan	city of portland-65860	510634.0	35133.0	475501.0	149817.03552302293	138.0	233436.37327854312	1491	1629	383253.40880156605	330.70572662353516	3968.468719482422	6434571.374109032	0.0006167417359686867	417.0	Portland	2015.0	5006314.0		3936.0	URB				43200000.0	28800000.0		24120000.0							104659077.6	31397723.28		52329538.8		985191.275068	1535363.02608		1266674.496516																						POINT (-84.90305 42.8692)	96120000.0	192173568.477664	10018.008124740623	18818.404839669238	14805.394823766408	11144.259346052122	87.84577338478118	47.78781010571136	11.242266998467407					Portland	City of Portland	65860	Portland	City of Portland	65860
1992	michigan	city of coloma-17320	262331.0	31224.0	231107.0	70001.23675776504	60.0	95956.4980624106	693	753	165957.73482017565	334.560785929362	1003.6823577880859	2304994.6868037004	0.00043543803529537693	205.0	Coloma	2015.0	4989343.0		1446.0	RUR				18000000.0	9360000.0		6480000.0							46620861.84	10465907.76		14271692.4		447814.21594	537377.059128		281483.221448																						POINT (-86.30836 42.18615)	33840000.0	72625136.496516	3785.948365563379	9740.40603292692	6439.381170896301	5768.268452699322	157.27783615658132	70.08634426893644	52.35993457192747					Coloma	City of Coloma	17320	Coloma	City of Coloma	17320
1993	michigan	city of charlotte-14820	1534319.0	327134.0	1207185.0	638264.3381740995	406.0	503247.03066592634	3905	4311	1141511.3688400257	336.78756106341325	9093.264148712158	16764454.227691717	0.0005424133720793487	368.0	Charlotte	2015.0	4988584.0		9055.0	URB				100800000.0	90000000.0		79200000.0	1008000.0						256890463.2	104659077.6		171260308.8	275919.3864	2303044.53912	5373770.59128		3454566.80868	409430.140288																					POINT (-84.83582 42.56365)	270000000.0	543941231.5390799	28355.656400132233	57767.19593326813	45157.44148185978	34209.73343168138	103.72371253940973	59.25373352192685	20.64518256583842					Charlotte	City of Charlotte	14820	Charlotte	City of Charlotte	14820
1994	michigan	city of tecumseh-79120	1380325.0	267038.0	1113287.0	336832.8229468177	336.0	527908.9323325444	3447	3783	864741.7552793621	345.0117408335209	8280.281780004501	15190771.266015843	0.0005450863313654654	27.0	Tecumseh	2015.0	5011973.0		8362.0	URB				97200000.0	82800000.0		86400000.0							247376001.6	86581600.56		190289232.0		2303044.53912	4989929.83476		3710460.64636																						POINT (-83.94494 42.00393)	266400000.0	535250269.18024	27902.596532365907	51818.84149259844	33399.05128467588	30687.117931916793	85.71333113207093	19.69872139295102	9.979434696412397					Tecumseh	City of Tecumseh	79120	Tecumseh	City of Tecumseh	79120
1995	michigan	city of manton-50880	176051.0	13017.0	163034.0	55341.275167873166	65.0	92257.5968097439	684	749	147598.87197761706	162.21444392204285	1297.7155513763428	4038395.7432289114	0.0003213443243030834	167.0	Manton	2015.0	5000678.0		1415.0	RUR				16200000.0	4320000.0		3492000.0	5040000.0						37106400.24	3805784.64		1998036.936	1332024.624	345456.680868	307072.605216		179125.686376	2047150.70144																					POINT (-85.39894 44.41084)	24012000.0	43741876.78846	2280.26403698242	6493.00161267576	5688.86034426201	3845.155555026585	184.74779706951185	149.48252711077902	68.62764542456492					Manton	City of Manton	50880	Manton	City of Manton	50880
1996	michigan	city of ferrysburg-27960	633806.0	53854.0	579952.0	163199.03702489674	249.0	183256.93223103893	1135	1384	346455.96925593563	227.9873763813692	3875.7853984832764	9300933.994547252	0.0004167092682041919	433.0	Ferrysburg	2015.0	4992659.0		3001.0	URB				43200000.0	23040000.0		72000000.0	3204000.0						104659077.6	24737600.16		161745847.2	865816.0056	806065.588692	1407416.10724		2942779.13332	1279469.1884																					POINT (-86.22033 43.08446)	138240000.0	296298785.789252	15446.055703193704	23414.21827909632	13537.13115588028	13865.90006488084	51.58703768143914	12.358653781876008	10.230156285051747					Ferrysburg	City of Ferrysburg	27960	Ferrysburg	City of Ferrysburg	27960
1997	michigan	city of plainwell-64740	748351.0	94003.0	654348.0	264536.85868894897	149.0	188662.24022887376	1313	1462	453199.09891782276	423.3680629995134	3810.3125669956207	5587050.889547325	0.0006819899518231058	277.0	Plainwell	2015.0	5005954.0		3822.0	URB				43200000.0	39600000.0		39600000.0							104659077.6	46620861.84		82775815.92		997985.966952	2175097.62028		1663309.94492																						POINT (-85.6489 42.44004)	122400000.0	238892148.892152	12453.447721747883	27813.644668873436	17989.718212148462	16471.240372906846	123.34091964188771	44.45572514615691	32.26249261192588					Plainwell	City of Plainwell	64740	Plainwell	City of Plainwell	64740
1998	michigan	city of west branch-85580	361996.0	48248.0	313748.0	207429.42374633046	171.0	128448.4963234145	900	1071	335877.9200697449	315.8588498433431	1895.1530990600586	3979444.5980677293	0.0004762355781960816	170.0	West Branch	2015.0	5014413.0		2063.0	RUR				25920000.0	46800000.0		18360000.0	504000.0						62795446.56	52329538.8		13320246.24	133202.4624	588555.826664	2430991.45796		742092.129272	204715.070144																					POINT (-84.23861 44.27641)	91080000.0	132206871.01389599	6891.944185954398	13469.47589907504	13395.436526296531	7976.623627432238	95.43797128429276	94.36368265425133	15.738366594558165					West Branch	City of West Branch	85580	West Branch	City of West Branch	85580
