	state	city	municipality	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)
1238	Oaxaca	SanMarcosArteaga	SanMarcosArteaga, Oaxaca	14655.795413994956	351.73908993587895
1239	Oaxaca	SanMartíndelosCansecos	SanMartíndelosCansecos, Oaxaca	2625.0929025329983	63.002229660791954
1240	Oaxaca	SanMartínHuamelúlpam	SanMartínHuamelúlpam, Oaxaca	7797.046926362724	187.12912623270537
1241	Oaxaca	SanMartínItunyoso	SanMartínItunyoso, Oaxaca	17918.317673515114	430.03962416436275
1242	Oaxaca	SanMartínLachilá	SanMartínLachilá, Oaxaca	4313.521028126114	103.52450467502675
1243	Oaxaca	SanMartínPeras	SanMartínPeras, Oaxaca	68073.04251925432	1633.7530204621037
1244	Oaxaca	SanMartínTilcajete	SanMartínTilcajete, Oaxaca	17178.97205624273	412.2953293498255
1245	Oaxaca	SanMartínToxpalan	SanMartínToxpalan, Oaxaca	21921.077853078496	526.1058684738839
1246	Oaxaca	SanMartínZacatepec	SanMartínZacatepec, Oaxaca	18390.124212577368	441.3629811018568
1247	Oaxaca	SanMateoCajonos	SanMateoCajonos, Oaxaca	3803.6864662481	91.2884751899544
1248	Oaxaca	SanMateodelMar	SanMateodelMar, Oaxaca	8892.827959581859	213.4278710299646
1249	Oaxaca	SanMateoEtlatongo	SanMateoEtlatongo, Oaxaca	11336.144211694807	272.06746108067534
1250	Oaxaca	SanMateoNejápam	SanMateoNejápam, Oaxaca	8145.640672084565	195.49537613002957
1251	Oaxaca	SanMateoPeñasco	SanMateoPeñasco, Oaxaca	11321.680278548218	271.72032668515726
1252	Oaxaca	SanMateoPiñas	SanMateoPiñas, Oaxaca	11215.637035396972	269.17528884952736
1253	Oaxaca	SanMateoRíoHondo	SanMateoRíoHondo, Oaxaca	38010.72156536866	912.2573175688478
1254	Oaxaca	SanMateoSindihui	SanMateoSindihui, Oaxaca	13485.576982891627	323.6538475893991
1255	Oaxaca	SanMateoTlapiltepec	SanMateoTlapiltepec, Oaxaca	1829.8173152552913	43.91561556612699
1256	Oaxaca	SanMateoYoloxochitlán	SanMateoYoloxochitlán, Oaxaca	10420.44267869193	250.09062428860634
1257	Oaxaca	SanMateoYucutindó	SanMateoYucutindó, Oaxaca	20960.573369536825	503.0537608688838
1258	Oaxaca	SanMelchorBetaza	SanMelchorBetaza, Oaxaca	3197.3246934297263	76.73579264231343
1259	Oaxaca	SanMiguelAchiutla	SanMiguelAchiutla, Oaxaca	4026.2897292046946	96.63095350091267
1260	Oaxaca	SanMiguelAhuehuetitlán	SanMiguelAhuehuetitlán, Oaxaca	12756.282270289437	306.15077448694655
1261	Oaxaca	SanMiguelAloápam	SanMiguelAloápam, Oaxaca	9392.281878456331	225.41476508295196
1262	Oaxaca	SanMiguelAmatitlán	SanMiguelAmatitlán, Oaxaca	45463.93447206172	1091.1344273294812
1263	Oaxaca	SanMiguelAmatlán	SanMiguelAmatlán, Oaxaca	7240.021229839366	173.7605095161448
1264	Oaxaca	SanMiguelChicahua	SanMiguelChicahua, Oaxaca	7526.531022383203	180.63674453719688
1265	Oaxaca	SanMiguelChimalapa	SanMiguelChimalapa, Oaxaca	28791.806642183466	691.0033594124031
1266	Oaxaca	SanMiguelCoatlán	SanMiguelCoatlán, Oaxaca	27599.924699631	662.398192791144
1267	Oaxaca	SanMigueldelPuerto	SanMigueldelPuerto, Oaxaca	45344.45313407464	1088.2668752177915
1268	Oaxaca	SanMigueldelRío	SanMigueldelRío, Oaxaca	708.9959014306799	17.01590163433632
1269	Oaxaca	SanMiguelEjutla	SanMiguelEjutla, Oaxaca	3621.6341631862333	86.91921991646959
1270	Oaxaca	SanMiguelelGrande	SanMiguelelGrande, Oaxaca	25520.430905349775	612.4903417283946
1271	Oaxaca	SanMiguelHuautla	SanMiguelHuautla, Oaxaca	4797.983578218121	115.15160587723489
1272	Oaxaca	SanMiguelMixtepec	SanMiguelMixtepec, Oaxaca	6036.15811724334	144.86779481384016
1273	Oaxaca	SanMiguelPanixtlahuaca	SanMiguelPanixtlahuaca, Oaxaca	19714.402080650107	473.14564993560253
1274	Oaxaca	SanMiguelPeras	SanMiguelPeras, Oaxaca	30757.22993949372	738.1735185478493
1275	Oaxaca	SanMiguelPiedras	SanMiguelPiedras, Oaxaca	6606.341214856795	158.5521891565631
1276	Oaxaca	SanMiguelQuetzaltepec	SanMiguelQuetzaltepec, Oaxaca	53727.91772049969	1289.4700252919927
1277	Oaxaca	SanMiguelSantaFlor	SanMiguelSantaFlor, Oaxaca	5520.2194807821115	132.48526753877067
1278	Oaxaca	SanMiguelSoyaltepec	SanMiguelSoyaltepec, Oaxaca	182742.24541491154	4385.813889957877
1279	Oaxaca	SanMiguelSuchixtepec	SanMiguelSuchixtepec, Oaxaca	15131.904685802452	363.1657124592588
1280	Oaxaca	SanMiguelTecomatlán	SanMiguelTecomatlán, Oaxaca	3780.7171989631306	90.73721277511513
1281	Oaxaca	SanMiguelTenango	SanMiguelTenango, Oaxaca	3817.8454869074603	91.62829168577906
1282	Oaxaca	SanMiguelTequixtepec	SanMiguelTequixtepec, Oaxaca	10170.305293090698	244.08732703417672
1283	Oaxaca	SanMiguelTilquiápam	SanMiguelTilquiápam, Oaxaca	11906.52249040603	285.75653976974473
1284	Oaxaca	SanMiguelTlacamama	SanMiguelTlacamama, Oaxaca	28864.147244681328	692.7395338723519
1285	Oaxaca	SanMiguelTlacotepec	SanMiguelTlacotepec, Oaxaca	9614.956896771097	230.75896552250634
1286	Oaxaca	SanMiguelTulancingo	SanMiguelTulancingo, Oaxaca	1287.8472420999578	30.90833381039899
1287	Oaxaca	SanMiguelYotao	SanMiguelYotao, Oaxaca	5213.19702717996	125.11672865231904
1288	Oaxaca	SanNicolás	SanNicolás, Oaxaca	12629.071979559008	303.0977275094162
1289	Oaxaca	SanNicolásHidalgo	SanNicolásHidalgo, Oaxaca	2115.996769760628	50.78392247425507
1290	Oaxaca	SanPabloCoatlán	SanPabloCoatlán, Oaxaca	21011.86594666835	504.2847827200404
1291	Oaxaca	SanPabloCuatroVenados	SanPabloCuatroVenados, Oaxaca	21958.7143196389	527.0091436713335
1292	Oaxaca	SanPabloEtla	SanPabloEtla, Oaxaca	63164.699073306445	1515.9527777593546
1293	Oaxaca	SanPabloHuitzo	SanPabloHuitzo, Oaxaca	24583.83633502466	590.0120720405919
1294	Oaxaca	SanPabloHuixtepec	SanPabloHuixtepec, Oaxaca	24937.69443275131	598.5046663860314
1295	Oaxaca	SanPabloMacuiltianguis	SanPabloMacuiltianguis, Oaxaca	12009.004368465961	288.2161048431831
1296	Oaxaca	SanPabloTijaltepec	SanPabloTijaltepec, Oaxaca	13331.965977671702	319.96718346412086
1297	Oaxaca	SanPabloVilladeMitla	SanPabloVilladeMitla, Oaxaca	43270.01700092879	1038.480408022291
1298	Oaxaca	SanPabloYaganiza	SanPabloYaganiza, Oaxaca	8979.59906389809	215.51037753355416
1299	Oaxaca	SanPedroAmuzgos	SanPedroAmuzgos, Oaxaca	37065.049362716585	889.561184705198
1300	Oaxaca	SanPedroApóstol	SanPedroApóstol, Oaxaca	4404.927568036015	105.71826163286437
1301	Oaxaca	SanPedroAtoyac	SanPedroAtoyac, Oaxaca	14019.21421519883	336.4611411647719
1302	Oaxaca	SanPedroCajonos	SanPedroCajonos, Oaxaca	739.730309616653	17.75352743079967
1303	Oaxaca	SanPedroComitancillo	SanPedroComitancillo, Oaxaca	11396.396123883913	273.5135069732139
1304	Oaxaca	SanPedroCoxcaltepecCántaros	SanPedroCoxcaltepecCántaros, Oaxaca	5211.283239006348	125.07079773615234
1305	Oaxaca	SanPedroelAlto	SanPedroelAlto, Oaxaca	16317.752889984828	391.6260693596359
1306	Oaxaca	SanPedroHuamelula	SanPedroHuamelula, Oaxaca	53922.487857013904	1294.1397085683336
1307	Oaxaca	SanPedroHuilotepec	SanPedroHuilotepec, Oaxaca	16263.319365199091	390.3196647647782
1308	Oaxaca	SanPedroIxcatlán	SanPedroIxcatlán, Oaxaca	50483.81987424145	1211.611676981795
1309	Oaxaca	SanPedroIxtlahuaca	SanPedroIxtlahuaca, Oaxaca	31105.911702404195	746.5418808577007
1310	Oaxaca	SanPedroJaltepetongo	SanPedroJaltepetongo, Oaxaca	6548.693148898983	157.16863557357559
1311	Oaxaca	SanPedroJicayán	SanPedroJicayán, Oaxaca	43842.0144511317	1052.2083468271608
1312	Oaxaca	SanPedroJocotipac	SanPedroJocotipac, Oaxaca	6940.593828779336	166.57425189070406
1313	Oaxaca	SanPedroJuchatengo	SanPedroJuchatengo, Oaxaca	5869.8526002952685	140.87646240708645
1314	Oaxaca	SanPedroMártir	SanPedroMártir, Oaxaca	4955.813846258508	118.9395323102042
1315	Oaxaca	SanPedroMártirQuiechapa	SanPedroMártirQuiechapa, Oaxaca	6454.00059613683	154.8960143072839
1316	Oaxaca	SanPedroMártirYucuxaco	SanPedroMártirYucuxaco, Oaxaca	7414.815458446321	177.9555710027117
1317	Oaxaca	SanPedroMixtepec-Dto.22-	SanPedroMixtepec-Dto.22-, Oaxaca	96056.89198794948	2305.365407710787
1318	Oaxaca	SanPedroMixtepec-Dto.26-	SanPedroMixtepec-Dto.26-, Oaxaca	6762.442978266102	162.29863147838643
1319	Oaxaca	SanPedroMolinos	SanPedroMolinos, Oaxaca	9405.389281714579	225.7293427611499
1320	Oaxaca	SanPedroNopala	SanPedroNopala, Oaxaca	4780.898544944443	114.74156507866662
1321	Oaxaca	SanPedroOcopetatillo	SanPedroOcopetatillo, Oaxaca	4438.168760465861	106.51605025118066
1322	Oaxaca	SanPedroOcotepec	SanPedroOcotepec, Oaxaca	4990.955432435718	119.78293037845722
1323	Oaxaca	SanPedroPochutla	SanPedroPochutla, Oaxaca	157368.7440974344	3776.8498583384253
1324	Oaxaca	SanPedroQuiatoni	SanPedroQuiatoni, Oaxaca	72358.59335435738	1736.606240504577
1325	Oaxaca	SanPedroSochiápam	SanPedroSochiápam, Oaxaca	31549.435401677343	757.1864496402562
1326	Oaxaca	SanPedroTapanatepec	SanPedroTapanatepec, Oaxaca	63851.96642365784	1532.4471941677882
1327	Oaxaca	SanPedroTaviche	SanPedroTaviche, Oaxaca	5680.9433726926845	136.34264094462443
1328	Oaxaca	SanPedroTeozacoalco	SanPedroTeozacoalco, Oaxaca	9603.475649498218	230.4834155879572
1329	Oaxaca	SanPedroTeutila	SanPedroTeutila, Oaxaca	46887.90494925519	1125.3097187821245
1330	Oaxaca	SanPedroTidaá	SanPedroTidaá, Oaxaca	4951.5207037969885	118.83649689112772
1331	Oaxaca	SanPedroTopiltepec	SanPedroTopiltepec, Oaxaca	4193.772416787733	100.65053800290559
1332	Oaxaca	SanPedroTotolápam	SanPedroTotolápam, Oaxaca	19167.804709017717	460.02731301642524
1333	Oaxaca	SanPedroySanPabloAyutla	SanPedroySanPabloAyutla, Oaxaca	48283.24766307645	1158.7979439138348
1334	Oaxaca	SanPedroySanPabloTeposcolul	SanPedroySanPabloTeposcolul, Oaxaca	19830.915771338656	475.9419785121278
1335	Oaxaca	SanPedroySanPabloTequixtepe	SanPedroySanPabloTequixtepe, Oaxaca	13491.830171357076	323.80392411256986
1336	Oaxaca	SanPedroYaneri	SanPedroYaneri, Oaxaca	4359.459601311993	104.62703043148782
1337	Oaxaca	SanPedroYólox	SanPedroYólox, Oaxaca	5644.076954889506	135.45784691734815
1338	Oaxaca	SanPedroYucunama	SanPedroYucunama, Oaxaca	5508.522169143833	132.20453205945196
1339	Oaxaca	SanRaymundoJalpan	SanRaymundoJalpan, Oaxaca	11718.766022142921	281.2503845314301
1340	Oaxaca	SanSebastiánAbasolo	SanSebastiánAbasolo, Oaxaca	8826.303533976261	211.83128481543025
1341	Oaxaca	SanSebastiánCoatlán	SanSebastiánCoatlán, Oaxaca	12491.474142086223	299.7953794100693
1342	Oaxaca	SanSebastiánIxcapa	SanSebastiánIxcapa, Oaxaca	22869.38856640381	548.8653255936914
1343	Oaxaca	SanSebastiánNicananduta	SanSebastiánNicananduta, Oaxaca	7133.834752594437	171.2120340622665
1344	Oaxaca	SanSebastiánRíoHondo	SanSebastiánRíoHondo, Oaxaca	12938.180481485771	310.5163315556585
1345	Oaxaca	SanSebastiánTecomaxtlahuaca	SanSebastiánTecomaxtlahuaca, Oaxaca	70570.64564139051	1693.695495393372
1346	Oaxaca	SanSebastiánTeitipac	SanSebastiánTeitipac, Oaxaca	13702.745254253578	328.8658861020859
1347	Oaxaca	SanSebastiánTutla	SanSebastiánTutla, Oaxaca	11802.516451680232	283.2603948403256
1348	Oaxaca	SanSimónAlmolongas	SanSimónAlmolongas, Oaxaca	12086.760942663797	290.0822626239312
1349	Oaxaca	SanSimónZahuatlán	SanSimónZahuatlán, Oaxaca	13432.954310042403	322.39090344101766
1350	Oaxaca	SanVicenteCoatlán	SanVicenteCoatlán, Oaxaca	17615.628821012466	422.7750917042992
1351	Oaxaca	SanVicenteLachixío	SanVicenteLachixío, Oaxaca	11393.066515652336	273.43359637565607
1352	Oaxaca	SanVicenteNuñú	SanVicenteNuñú, Oaxaca	1820.0735448898633	43.68176507735672
1353	Oaxaca	SantaAna	SantaAna, Oaxaca	10431.442869195978	250.35462886070349
1354	Oaxaca	SantaAnaAteixtlahuaca	SantaAnaAteixtlahuaca, Oaxaca	8674.497179970205	208.18793231928495
1355	Oaxaca	SantaAnaCuauhtémoc	SantaAnaCuauhtémoc, Oaxaca	13247.474472794906	317.93938734707774
1356	Oaxaca	SantaAnadelValle	SantaAnadelValle, Oaxaca	9611.587966249886	230.67811118999728
1357	Oaxaca	SantaAnaTavela	SantaAnaTavela, Oaxaca	9562.310068075838	229.49544163382012
1358	Oaxaca	SantaAnaTlapacoyan	SantaAnaTlapacoyan, Oaxaca	22483.869776393807	539.6128746334514
1359	Oaxaca	SantaAnaYareni	SantaAnaYareni, Oaxaca	4390.665712701132	105.37597710482719
1360	Oaxaca	SantaAnaZegache	SantaAnaZegache, Oaxaca	29071.348980160732	697.7123755238575
1361	Oaxaca	SantaCatalinaQuierí	SantaCatalinaQuierí, Oaxaca	7561.3593618654595	181.47262468477103
1362	Oaxaca	SantaCatarinaCuixtla	SantaCatarinaCuixtla, Oaxaca	9449.652335692104	226.79165605661052
1363	Oaxaca	SantaCatarinaIxtepeji	SantaCatarinaIxtepeji, Oaxaca	17645.692001273703	423.4966080305689
1364	Oaxaca	SantaCatarinaJuquila	SantaCatarinaJuquila, Oaxaca	85971.08400695246	2063.3060161668586
1365	Oaxaca	SantaCatarinaLachatao	SantaCatarinaLachatao, Oaxaca	9321.452457350835	223.71485897642003
1366	Oaxaca	SantaCatarinaLoxicha	SantaCatarinaLoxicha, Oaxaca	33784.51634794033	810.8283923505678
1367	Oaxaca	SantaCatarinaMechoacán	SantaCatarinaMechoacán, Oaxaca	19087.757853843166	458.10618849223596
1368	Oaxaca	SantaCatarinaMinas	SantaCatarinaMinas, Oaxaca	24569.361701491973	589.6646808358073
1369	Oaxaca	SantaCatarinaQuiané	SantaCatarinaQuiané, Oaxaca	23644.591048753195	567.4701851700767
1370	Oaxaca	SantaCatarinaQuioquitani	SantaCatarinaQuioquitani, Oaxaca	4814.6531543621295	115.5516757046911
1371	Oaxaca	SantaCatarinaTayata	SantaCatarinaTayata, Oaxaca	6008.533325459698	144.20479981103276
1372	Oaxaca	SantaCatarinaTicuá	SantaCatarinaTicuá, Oaxaca	11269.879607640216	270.4771105833652
1373	Oaxaca	SantaCatarinaYosonotú	SantaCatarinaYosonotú, Oaxaca	10846.148311111707	260.30755946668097
1374	Oaxaca	SantaCatarinaZapoquila	SantaCatarinaZapoquila, Oaxaca	885.8857598818104	21.26125823716345
1375	Oaxaca	SantaCruzAcatepec	SantaCruzAcatepec, Oaxaca	10478.652424154381	251.48765817970514
1376	Oaxaca	SantaCruzAmilpas	SantaCruzAmilpas, Oaxaca	3553.2878730030034	85.27890895207209
1377	Oaxaca	SantaCruzdeBravo	SantaCruzdeBravo, Oaxaca	1417.7907537772141	34.02697809065314
1378	Oaxaca	SantaCruzItundujia	SantaCruzItundujia, Oaxaca	80093.3037725433	1922.239290541039
1379	Oaxaca	SantaCruzMixtepec	SantaCruzMixtepec, Oaxaca	13360.880281596483	320.6611267583156
1380	Oaxaca	SantaCruzNundaco	SantaCruzNundaco, Oaxaca	13996.449697631171	335.9147927431481
1381	Oaxaca	SantaCruzPapalutla	SantaCruzPapalutla, Oaxaca	9958.741501480798	239.00979603553913
1382	Oaxaca	SantaCruzTacachedeMina	SantaCruzTacachedeMina, Oaxaca	8717.953963597944	209.23089512635062
1383	Oaxaca	SantaCruzTacahua	SantaCruzTacahua, Oaxaca	4915.525174207435	117.97260418097844
1384	Oaxaca	SantaCruzTayata	SantaCruzTayata, Oaxaca	3343.243043303806	80.23783303929135
1385	Oaxaca	SantaCruzXitla	SantaCruzXitla, Oaxaca	36097.75111476531	866.3460267543675
1386	Oaxaca	SantaCruzXoxocotlán	SantaCruzXoxocotlán, Oaxaca	260109.86000434624	6242.63664010431
1387	Oaxaca	SantaCruzZenzontepec	SantaCruzZenzontepec, Oaxaca	81329.76768562764	1951.9144244550635
1388	Oaxaca	SantaGertrudis	SantaGertrudis, Oaxaca	14388.311440130801	345.31947456313924
1389	Oaxaca	SantaInésdeZaragoza	SantaInésdeZaragoza, Oaxaca	13427.154562884449	322.25170950922677
1390	Oaxaca	SantaInésdelMonte	SantaInésdelMonte, Oaxaca	5493.6194999968675	131.84686799992483
1391	Oaxaca	SantaInésYatzeche	SantaInésYatzeche, Oaxaca	2377.8306538363204	57.067935692071686
1392	Oaxaca	SantaLucíadelCamino	SantaLucíadelCamino, Oaxaca	30717.640312326905	737.2233674958458
1393	Oaxaca	SantaLucíaMiahuatlán	SantaLucíaMiahuatlán, Oaxaca	16445.708338146116	394.6970001155068
1394	Oaxaca	SantaLucíaMonteverde	SantaLucíaMonteverde, Oaxaca	37926.823639192786	910.2437673406268
1395	Oaxaca	SantaLucíaOcotlán	SantaLucíaOcotlán, Oaxaca	10756.85176337744	258.1644423210586
1396	Oaxaca	SantaMagdalenaJicotlán	SantaMagdalenaJicotlán, Oaxaca	1906.099596224138	45.746390309379315
1397	Oaxaca	SantaMaríaAlotepec	SantaMaríaAlotepec, Oaxaca	20473.630331938268	491.3671279665184
1398	Oaxaca	SantaMaríaApazco	SantaMaríaApazco, Oaxaca	9459.357948310218	227.02459075944523
1399	Oaxaca	SantaMaríaAtzompa	SantaMaríaAtzompa, Oaxaca	144921.0706414177	3478.1056953940247
1400	Oaxaca	SantaMaríaCamotlán	SantaMaríaCamotlán, Oaxaca	11091.274337632563	266.1905841031815
1401	Oaxaca	SantaMaríaChachoápam	SantaMaríaChachoápam, Oaxaca	4796.262538665388	115.1103009279693
1402	Oaxaca	SantaMaríaChilchotla	SantaMaríaChilchotla, Oaxaca	101237.41257472949	2429.6979017935078
1403	Oaxaca	SantaMaríaChimalapa	SantaMaríaChimalapa, Oaxaca	59389.294978273196	1425.3430794785568
1404	Oaxaca	SantaMaríaColotepec	SantaMaríaColotepec, Oaxaca	122664.45586599305	2943.9469407838333
1405	Oaxaca	SantaMaríaCortijo	SantaMaríaCortijo, Oaxaca	7692.520576932883	184.6204938463892
1406	Oaxaca	SantaMaríaCoyotepec	SantaMaríaCoyotepec, Oaxaca	8068.354014199301	193.64049634078322
1407	Oaxaca	SantaMaríadelRosario	SantaMaríadelRosario, Oaxaca	5053.427493277844	121.28225983866827
1408	Oaxaca	SantaMaríadelTule	SantaMaríadelTule, Oaxaca	26039.1676874565	624.940024498956
1409	Oaxaca	SantaMaríaEcatepec	SantaMaríaEcatepec, Oaxaca	24287.193774533327	582.8926505887998
1410	Oaxaca	SantaMaríaGuelacé	SantaMaríaGuelacé, Oaxaca	5331.980974751924	127.96754339404616
1411	Oaxaca	SantaMaríaGuienagati	SantaMaríaGuienagati, Oaxaca	22625.516642677576	543.0123994242618
1412	Oaxaca	SantaMaríaHuatulco	SantaMaríaHuatulco, Oaxaca	102853.2101332367	2468.477043197681
1413	Oaxaca	SantaMaríaHuazolotitlán	SantaMaríaHuazolotitlán, Oaxaca	62938.705599247805	1510.5289343819475
1414	Oaxaca	SantaMaríaIpalapa	SantaMaríaIpalapa, Oaxaca	33337.16969940982	800.0920727858356
1415	Oaxaca	SantaMaríaIxcatlán	SantaMaríaIxcatlán, Oaxaca	4655.9728093506465	111.74334742441552
1416	Oaxaca	SantaMaríaJacatepec	SantaMaríaJacatepec, Oaxaca	47149.30681404353	1131.5833635370448
1417	Oaxaca	SantaMaríaJalapadelMarqués	SantaMaríaJalapadelMarqués, Oaxaca	33770.55424778148	810.4933019467555
1418	Oaxaca	SantaMaríaJaltianguis	SantaMaríaJaltianguis, Oaxaca	3807.6712502077185	91.38411000498525
1419	Oaxaca	SantaMaríalaAsunción	SantaMaríalaAsunción, Oaxaca	8079.459581075149	193.90702994580357
1420	Oaxaca	SantaMaríaLachixío	SantaMaríaLachixío, Oaxaca	7261.983809804191	174.2876114353006
1421	Oaxaca	SantaMaríaMixtequilla	SantaMaríaMixtequilla, Oaxaca	39826.94396545917	955.8466551710201
1422	Oaxaca	SantaMaríaNativitas	SantaMaríaNativitas, Oaxaca	1889.8752996538954	45.35700719169349
1423	Oaxaca	SantaMaríaNduayaco	SantaMaríaNduayaco, Oaxaca	7849.801963208049	188.39524711699318
1424	Oaxaca	SantaMaríaOzolotepec	SantaMaríaOzolotepec, Oaxaca	29653.41680110735	711.6820032265764
1425	Oaxaca	SantaMaríaPápalo	SantaMaríaPápalo, Oaxaca	6531.710701528035	156.76105683667285
1426	Oaxaca	SantaMaríaPeñoles	SantaMaríaPeñoles, Oaxaca	45523.59881309574	1092.5663715142978
1427	Oaxaca	SantaMaríaPetapa	SantaMaríaPetapa, Oaxaca	58713.886185687	1409.133268456488
1428	Oaxaca	SantaMaríaQuiegolani	SantaMaríaQuiegolani, Oaxaca	7943.496853580233	190.6439244859256
1429	Oaxaca	SantaMaríaSola	SantaMaríaSola, Oaxaca	5066.69698485344	121.60072763648256
1430	Oaxaca	SantaMaríaTataltepec	SantaMaríaTataltepec, Oaxaca	2149.768263018904	51.59443831245369
1431	Oaxaca	SantaMaríaTecomavaca	SantaMaríaTecomavaca, Oaxaca	15398.519392120072	369.5644654108817
1432	Oaxaca	SantaMaríaTemaxcalapa	SantaMaríaTemaxcalapa, Oaxaca	3604.278055121624	86.50267332291898
1433	Oaxaca	SantaMaríaTemaxcaltepec	SantaMaríaTemaxcaltepec, Oaxaca	14752.87282689371	354.06894784544903
1434	Oaxaca	SantaMaríaTeopoxco	SantaMaríaTeopoxco, Oaxaca	24452.632043037403	586.8631690328976
1435	Oaxaca	SantaMaríaTepantlali	SantaMaríaTepantlali, Oaxaca	25628.56429750363	615.0855431400871
1436	Oaxaca	SantaMaríaTexcatitlán	SantaMaríaTexcatitlán, Oaxaca	3798.901772462796	91.1736425391071
1437	Oaxaca	SantaMaríaTlahuitoltepec	SantaMaríaTlahuitoltepec, Oaxaca	46577.342306738225	1117.8562153617174
1438	Oaxaca	SantaMaríaTlalixtac	SantaMaríaTlalixtac, Oaxaca	6317.432954701122	151.61839091282692
1439	Oaxaca	SantaMaríaTonameca	SantaMaríaTonameca, Oaxaca	139615.98573019909	3350.783657524778
1440	Oaxaca	SantaMaríaTotolapilla	SantaMaríaTotolapilla, Oaxaca	5611.3581717172	134.67259612121282
1441	Oaxaca	SantaMaríaXadani	SantaMaríaXadani, Oaxaca	26078.407164567692	625.8817719496246
1442	Oaxaca	SantaMaríaYalina	SantaMaríaYalina, Oaxaca	5617.3273633464705	134.81585672031528
1443	Oaxaca	SantaMaríaYavesía	SantaMaríaYavesía, Oaxaca	8333.940296550301	200.0145671172072
1444	Oaxaca	SantaMaríaYolotepec	SantaMaríaYolotepec, Oaxaca	1600.297716663741	38.407145199929786
1445	Oaxaca	SantaMaríaYosoyúa	SantaMaríaYosoyúa, Oaxaca	7049.837496259385	169.19609991022526
1446	Oaxaca	SantaMaríaYucuhiti	SantaMaríaYucuhiti, Oaxaca	31203.025127448294	748.8726030587591
1447	Oaxaca	SantaMaríaZacatepec	SantaMaríaZacatepec, Oaxaca	64490.83418019199	1547.780020324608
1448	Oaxaca	SantaMaríaZaniza	SantaMaríaZaniza, Oaxaca	15178.676416370112	364.2882339928827
1449	Oaxaca	SantaMaríaZoquitlán	SantaMaríaZoquitlán, Oaxaca	34592.47918220839	830.2195003730014
1450	Oaxaca	SantiagoAmoltepec	SantiagoAmoltepec, Oaxaca	56867.011935139366	1364.8082864433447
1451	Oaxaca	SantiagoApoala	SantiagoApoala, Oaxaca	14279.993383191273	342.71984119659055
1452	Oaxaca	SantiagoApóstol	SantiagoApóstol, Oaxaca	12988.99845539716	311.73596292953187
1453	Oaxaca	SantiagoAstata	SantiagoAstata, Oaxaca	22898.208675358364	549.5570082086008
1454	Oaxaca	SantiagoAtitlán	SantiagoAtitlán, Oaxaca	18326.867052464157	439.84480925913977
1455	Oaxaca	SantiagoAyuquililla	SantiagoAyuquililla, Oaxaca	16583.746555189435	398.00991732454645
1456	Oaxaca	SantiagoCacaloxtepec	SantiagoCacaloxtepec, Oaxaca	13403.870588611555	321.6928941266773
1457	Oaxaca	SantiagoCamotlán	SantiagoCamotlán, Oaxaca	29830.216924681776	715.9252061923626
1458	Oaxaca	SantiagoChazumba	SantiagoChazumba, Oaxaca	20507.169014339277	492.1720563441427
1459	Oaxaca	SantiagoChoápam	SantiagoChoápam, Oaxaca	29365.522220199542	704.772533284789
1460	Oaxaca	SantiagoComaltepec	SantiagoComaltepec, Oaxaca	8533.411220729384	204.80186929750522
1461	Oaxaca	SantiagodelRío	SantiagodelRío, Oaxaca	5663.841608324243	135.93219859978183
1462	Oaxaca	SantiagoHuajolotitlán	SantiagoHuajolotitlán, Oaxaca	45313.81036747628	1087.5314488194308
1463	Oaxaca	SantiagoHuauclilla	SantiagoHuauclilla, Oaxaca	7654.47910880783	183.7074986113879
1464	Oaxaca	SantiagoIhuitlánPlumas	SantiagoIhuitlánPlumas, Oaxaca	3193.2575928284837	76.6381822278836
1465	Oaxaca	SantiagoIxcuintepec	SantiagoIxcuintepec, Oaxaca	4676.409068893755	112.23381765345013
1466	Oaxaca	SantiagoIxtayutla	SantiagoIxtayutla, Oaxaca	77289.9676699115	1854.9592240778757
1467	Oaxaca	SantiagoJamiltepec	SantiagoJamiltepec, Oaxaca	67762.45204972419	1626.2988491933806
1468	Oaxaca	SantiagoJocotepec	SantiagoJocotepec, Oaxaca	77888.68725599552	1869.3284941438926
1469	Oaxaca	SantiagoJuxtlahuaca	SantiagoJuxtlahuaca, Oaxaca	154674.52649245597	3712.1886358189436
1470	Oaxaca	SantiagoLachiguiri	SantiagoLachiguiri, Oaxaca	34375.717744473586	825.017225867366
1471	Oaxaca	SantiagoLalopa	SantiagoLalopa, Oaxaca	4041.774810649609	97.00259545559062
1472	Oaxaca	SantiagoLaollaga	SantiagoLaollaga, Oaxaca	20316.71694746937	487.6012067392649
1473	Oaxaca	SantiagoLaxopa	SantiagoLaxopa, Oaxaca	7671.258219449821	184.1101972667957
1474	Oaxaca	SantiagoLlanoGrande	SantiagoLlanoGrande, Oaxaca	16670.297133014046	400.08713119233715
1475	Oaxaca	SantiagoMatatlán	SantiagoMatatlán, Oaxaca	51849.17590340973	1244.3802216818335
1476	Oaxaca	SantiagoMiltepec	SantiagoMiltepec, Oaxaca	2650.1363545564363	63.603272509354476
1477	Oaxaca	SantiagoMinas	SantiagoMinas, Oaxaca	11989.536130476603	287.74886713143843
1478	Oaxaca	SantiagoNacaltepec	SantiagoNacaltepec, Oaxaca	14549.03499630839	349.1768399114014
