	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	state	city	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
768	puebla, puebla	5573000000.0	325630.39	Puebla	Puebla	2622499.871529198	62939.99691670075	80.67133816450585
769	quecholac, puebla	115310000.0	6737.5633	Puebla	Quecholac	126022.5834979825	3024.54200395158	55.1092602877426
770	quimixtlán, puebla			Puebla	Quimixtlán	131685.69061356282	3160.456574725508	
771	rafaellaragrajales, puebla			Puebla	RafaelLaraGrajales	3125.962271183814	75.02309450841153	
772	sanandréscholula, puebla	376600000.0	22004.738	Puebla	SanAndrésCholula	456452.1704829865	10954.852091591674	50.21593944180716
773	sandiegolamesatochimiltzingo, puebla			Puebla	SanDiegolaMesaTochimiltzingo	13732.569218315844	329.5816612395802	
774	sanfelipeteotlalcingo, puebla			Puebla	SanFelipeTeotlalcingo	48534.196632286425	1164.8207191748743	
775	sanfelipetepatlán, puebla			Puebla	SanFelipeTepatlán	34257.779842291944	822.1867162150066	
776	sangregorioatzompa, puebla			Puebla	SanGregorioAtzompa	31068.17604117269	745.6362249881446	
777	sanjerónimotecuanipan, puebla			Puebla	SanJerónimoTecuanipan	72842.81290482683	1748.227509715844	
778	sanjoséchiapa, puebla			Puebla	SanJoséChiapa	58498.50626275701	1403.9641503061682	
779	sanjuanatenco, puebla			Puebla	SanJuanAtenco	21219.0599045686	509.2574377096464	
780	sanjuanatzompa, puebla			Puebla	SanJuanAtzompa	3677.9412196842222	88.27058927242133	
781	sanmartíntexmelucan, puebla	439700000.0	25691.671000000002	Puebla	SanMartínTexmelucan	206889.74890839693	4965.353973801526	80.67329301468354
782	sanmartíntotoltepec, puebla			Puebla	SanMartínTotoltepec	3000.3406645611994	72.0081759494688	
783	sanmatíastlalancaleca, puebla			Puebla	SanMatíasTlalancaleca	39775.76574890339	954.6183779736813	
784	sanmiguelxoxtla, puebla			Puebla	SanMiguelXoxtla	15026.44860321367	360.6347664771281	
785	sannicolásbuenosaires, puebla			Puebla	SanNicolásBuenosAires	60450.40867199347	1450.8098081278433	
786	sannicolásdelosranchos, puebla			Puebla	SanNicolásdelosRanchos	30555.865887569264	733.3407813016623	
787	sanpedrocholula, puebla	386200000.0	22565.666	Puebla	SanPedroCholula	290774.54916109575	6978.589179866298	69.07430438850642
788	sansalvadorelseco, puebla			Puebla	SanSalvadorelSeco	76267.47547349143	1830.4194113637946	
789	sansalvadorelverde, puebla			Puebla	SanSalvadorelVerde	75392.37063920178	1809.4168953408428	
790	sansalvadorhuixcolotla, puebla			Puebla	SanSalvadorHuixcolotla	32890.56721993078	789.3736132783387	
791	santainésahuatempan, puebla			Puebla	SantaInésAhuatempan	38659.72511680035	927.8334028032084	
792	santaisabelcholula, puebla			Puebla	SantaIsabelCholula	36851.943831139804	884.4466519473553	
793	santiagomiahuatlán, puebla			Puebla	SantiagoMiahuatlán	68793.6223084114	1651.0469354018737	
794	santotomáshueyotlipan, puebla			Puebla	SantoTomásHueyotlipan	23527.030588827532	564.6487341318608	
795	soltepec, puebla			Puebla	Soltepec	51648.94800846226	1239.5747522030942	
796	tecalideherrera, puebla			Puebla	TecalideHerrera	133470.2683646439	3203.286440751454	
797	tecamachalco, puebla	204290000.0	11936.664700000001	Puebla	Tecamachalco	207649.38560009838	4983.585254402361	58.249767588743936
798	tehuacán, puebla	927700000.0	54205.511	Puebla	Tehuacán	572435.2859905082	13738.446863772195	74.65488912414791
799	tenampulco, puebla			Puebla	Tenampulco	58890.43038676347	1413.3703292823234	
800	teopantlán, puebla			Puebla	Teopantlán	30487.30542464884	731.6953301915722	
801	teotlalco, puebla			Puebla	Teotlalco	22867.21928119946	548.8132627487871	
802	tepancodelópez, puebla			Puebla	TepancodeLópez	121452.29795958707	2914.85515103009	
803	tepangoderodríguez, puebla			Puebla	TepangodeRodríguez	25820.508923418423	619.6922141620421	
804	tepatlaxcodehidalgo, puebla			Puebla	TepatlaxcodeHidalgo	32917.46111682766	790.0190668038639	
805	tepeaca, puebla	209400000.0	12235.242	Puebla	Tepeaca	233361.44879899282	5600.674771175828	54.22505929040204
806	tepemaxalco, puebla			Puebla	Tepemaxalco	3718.897587196309	89.25354209271141	
807	tepeojuma, puebla			Puebla	Tepeojuma	61941.12267384622	1486.5869441723094	
808	tepetzintla, puebla			Puebla	Tepetzintla	57189.83656320724	1372.5560775169738	
809	tepexco, puebla			Puebla	Tepexco	45860.05315309471	1100.641275674273	
810	tepexiderodríguez, puebla			Puebla	TepexideRodríguez	103878.92450594276	2493.0941881426265	
811	tepeyahualco, puebla			Puebla	Tepeyahualco	80026.89108148291	1920.6453859555897	
812	tepeyahualcodecuauhtémoc, puebla			Puebla	TepeyahualcodeCuauhtémoc	14113.884656900818	338.7332317656197	
813	teteladeocampo, puebla			Puebla	TeteladeOcampo	105990.8783351794	2543.7810800443053	
814	tetelesdeavilacastillo, puebla			Puebla	TetelesdeAvilaCastillo	19613.432547864435	470.7223811487465	
815	teziutlán, puebla	299200000.0	17482.256	Puebla	Teziutlán	182510.51484457607	4380.252356269825	74.94458177325726
816	tianguismanalco, puebla			Puebla	Tianguismanalco	128727.89187276262	3089.469404946303	
817	tilapa, puebla			Puebla	Tilapa	44710.02677862267	1073.040642686944	
818	tlachichuca, puebla			Puebla	Tlachichuca	113215.83234297988	2717.1799762315172	
819	tlacotepecdebenitojuárez, puebla	119330000.0	6972.4519	Puebla	TlacotepecdeBenitoJuárez	159579.046222767	3829.8971093464083	45.07101426764366
820	tlacuilotepec, puebla			Puebla	Tlacuilotepec	78961.57974596239	1895.0779139030972	
821	tlahuapan, puebla	95050000.0	5553.7715	Puebla	Tlahuapan	155046.5740159031	3721.1177763816745	32.99836378969364
822	tlaltenango, puebla			Puebla	Tlaltenango	29943.288827750097	718.6389318660023	
823	tlanepantla, puebla			Puebla	Tlanepantla	16720.727324388397	401.2974557853215	
824	tlaola, puebla			Puebla	Tlaola	125660.4342960205	3015.850423104492	
825	tlapacoya, puebla			Puebla	Tlapacoya	33862.32639845177	812.6958335628425	
826	tlapanalá, puebla			Puebla	Tlapanalá	40418.82491349482	970.0517979238757	
827	tlatlauquitepec, puebla	141490000.0	8267.2607	Puebla	Tlatlauquitepec	235236.44955780235	5645.674789387256	31.710454112239916
828	tlaxco, puebla			Puebla	Tlaxco	29507.100790084813	708.1704189620356	
829	tochimilco, puebla			Puebla	Tochimilco	69562.05227436297	1669.4892545847113	
830	tochtepec, puebla			Puebla	Tochtepec	99045.91462142086	2377.1019509141006	
831	tuzamapandegaleana, puebla			Puebla	TuzamapandeGaleana	39485.38072606917	947.64913742566	
832	tzicatlacoyan, puebla			Puebla	Tzicatlacoyan	63965.54487857483	1535.1730770857957	
833	venustianocarranza, puebla			Puebla	VenustianoCarranza	80622.4158549073	1934.9379805177753	
834	vicenteguerrero, puebla			Puebla	VicenteGuerrero	107416.56577037647	2577.9975784890353	
835	xicotepec, puebla	227590000.0	13298.083700000001	Puebla	Xicotepec	224063.88091501544	5377.53314196037	59.56159351019599
836	xiutetelco, puebla	87900000.0	5135.997	Puebla	Xiutetelco	132812.66635531333	3187.50399252752	37.937970124836134
837	xochiapulco, puebla			Puebla	Xochiapulco	48858.55278546991	1172.6052668512777	
838	xochiltepec, puebla			Puebla	Xochiltepec	19048.48490361417	457.1636376867401	
839	xochitlándevicentesuárez, puebla			Puebla	XochitlándeVicenteSuárez	53460.31892441972	1283.0476541860733	
840	xochitlántodossantos, puebla			Puebla	XochitlánTodosSantos	43546.32941992702	1045.1119060782485	
841	yaonáhuac, puebla			Puebla	Yaonáhuac	23836.50143415247	572.0760344196593	
842	yehualtepec, puebla			Puebla	Yehualtepec	81481.10525119447	1955.5465260286674	
843	zacapoaxtla, puebla	147840000.0	8638.2912	Puebla	Zacapoaxtla	166215.73205751617	3989.177569380388	53.81982990593801
844	zacatlán, puebla	222230000.0	12984.8989	Puebla	Zacatlán	319606.6701688163	7670.560084051591	40.927071183807286
845	zapotitlándeméndez, puebla			Puebla	ZapotitlándeMéndez	21239.40336064091	509.7456806553819	
846	zaragoza, puebla			Puebla	Zaragoza	26363.998388768807	632.7359613304513	
847	zautla, puebla			Puebla	Zautla	120579.48333526083	2893.9076000462596	
848	zihuateutla, puebla			Puebla	Zihuateutla	84049.82345920529	2017.1957630209272	
849	zongozotla, puebla			Puebla	Zongozotla	32167.8246032995	772.0277904791881	
850	zoquiapan, puebla			Puebla	Zoquiapan	18246.508451649188	437.9162028395805	
851	amealcodebonfil, querétaro	151240000.0	8836.9532	Querétaro	AmealcodeBonfil	311096.60485030944	7466.318516407427	15.510263012285424
852	arroyoseco, querétaro			Querétaro	ArroyoSeco	76264.92863463689	1830.3582872312854	
853	cadereytademontes, querétaro	168520000.0	9846.6236	Querétaro	CadereytadeMontes	285342.21301015647	6848.213112243755	30.451153710762803
854	colón, querétaro	146900000.0	8583.367	Querétaro	Colón	293563.7721927794	7045.530532626705	17.91647109314206
855	corregidora, querétaro	475800000.0	27800.994000000002	Querétaro	Corregidora	551027.2255222669	13224.653412534406	52.43100511969318
856	elmarqués, querétaro	336300000.0	19650.009000000002	Querétaro	ElMarqués	660126.0976638637	15843.02634393273	19.373948663673747
857	ezequielmontes, querétaro	114500000.0	6690.235000000001	Querétaro	EzequielMontes	169835.39669299818	4076.0495206319565	39.07464355688617
858	huimilpan, querétaro	87829000.0	5131.84847	Querétaro	Huimilpan	243976.52947371316	5855.436707369116	14.0999532936154
859	jalpandeserra, querétaro			Querétaro	JalpandeSerra	131387.29369484424	3153.2950486762616	
860	landadematamoros, querétaro			Querétaro	LandadeMatamoros	108305.53435932916	2599.3328246239	
861	pedroescobedo, querétaro	172210000.0	10062.230300000001	Querétaro	PedroEscobedo	247706.41412403135	5944.953938976752	40.91812886675083
862	peñamiller, querétaro			Querétaro	Peñamiller	112507.27341399934	2700.174561935984	
863	pinaldeamoles, querétaro			Querétaro	PinaldeAmoles	125803.46493521547	3019.283158445171	
864	querétaro, querétaro	3129000000.0	182827.47	Querétaro	Querétaro	1499580.55035046	35989.933208411036	80.31481089334605
865	sanjoaquín, querétaro			Querétaro	SanJoaquín	58603.112091804855	1406.4746902033164	
866	sanjuandelrío, querétaro	805400000.0	47059.522000000004	Querétaro	SanJuandelRío	693994.8028985829	16655.87526956599	64.60679037588612
867	tequisquiapan, querétaro	192050000.0	11221.4815	Querétaro	Tequisquiapan	219452.54075903495	5266.860978216839	53.06447746479074
868	tolimán, querétaro			Querétaro	Tolimán	124790.08361320433	2994.9620067169044	
869	bacalar, quintanaroo	9220000.0	538.7246	QuintanaRoo	Bacalar	165507.7735163479	3972.1865643923497	637.331572456938
870	benitojuárez, quintanaroo	2775000000.0	162143.25	QuintanaRoo	BenitoJuárez	1469786.440045753	35274.87456109807	78.24462346653465
871	cozumel, quintanaroo	348600000.0	20368.698	QuintanaRoo	Cozumel	108810.5289251611	2611.452694203866	87.17908874585963
872	felipecarrillopuerto, quintanaroo	196520000.0	11482.6636	QuintanaRoo	FelipeCarrilloPuerto	332216.7168346937	7973.201204032648	30.563138642913408
873	islamujeres, quintanaroo			QuintanaRoo	IslaMujeres	64011.14850226101	1536.2675640542643	
874	josémaríamorelos, quintanaroo	94000000.0	5492.42	QuintanaRoo	JoséMaríaMorelos	161663.03956806933	3879.912949633664	29.358771732065936
875	lázarocárdenas, quintanaroo			QuintanaRoo	LázaroCárdenas	117450.08009934053	2818.8019223841725	
876	othónp.blanco, quintanaroo	817200000.0	47748.996	QuintanaRoo	OthónP.Blanco	522247.0796553004	12533.929911727211	73.75038019285849
877	solidaridad, quintanaroo	940300000.0	54941.729	QuintanaRoo	Solidaridad	448357.0726404947	10760.569743371872	80.41457751835244
878	tulum, quintanaroo	132910000.0	7765.9313	QuintanaRoo	Tulum	115898.27724790291	2781.5586539496694	64.18254879553635
879	ahualulco, sanluispotosí			SanLuisPotosí	Ahualulco	109039.63627418625	2616.95127058047	
880	alaquines, sanluispotosí			SanLuisPotosí	Alaquines	59584.362067079564	1430.0246896099095	
881	aquismón, sanluispotosí	108852000.0	6360.22236	SanLuisPotosí	Aquismón	260078.2338114156	6241.877611473974	1.8607014319232986
882	armadillodelosinfante, sanluispotosí			SanLuisPotosí	ArmadillodelosInfante	36678.998121342695	880.2959549122247	
883	axtladeterrazas, sanluispotosí			SanLuisPotosí	AxtladeTerrazas	158949.91708839	3814.79801012136	
884	cárdenas, sanluispotosí			SanLuisPotosí	Cárdenas	49127.950652556785	1179.0708156613628	
885	cedral, sanluispotosí			SanLuisPotosí	Cedral	67910.36297243186	1629.8487113383644	
886	cerritos, sanluispotosí			SanLuisPotosí	Cerritos	67206.56361934092	1612.957526864182	
887	cerrodesanpedro, sanluispotosí			SanLuisPotosí	CerrodeSanPedro	39346.77022918122	944.3224855003492	
888	ciudaddelmaíz, sanluispotosí			SanLuisPotosí	CiudaddelMaíz	148364.24120963967	3560.741789031352	
889	ciudadfernández, sanluispotosí	126040000.0	7364.5172	SanLuisPotosí	CiudadFernández	155603.83855648624	3734.49212535567	49.290740669929185
890	ciudadvalles, sanluispotosí	562900000.0	32890.247	SanLuisPotosí	CiudadValles	511867.8557030489	12284.828536873172	62.64902316825661
891	coxcatlán, sanluispotosí			SanLuisPotosí	Coxcatlán	73501.58729518307	1764.0380950843937	
892	ebano, sanluispotosí	129720000.0	7579.5396	SanLuisPotosí	Ebano	79123.01185957697	1898.9522846298473	74.9463373127591
893	elnaranjo, sanluispotosí			SanLuisPotosí	ElNaranjo	87763.15118479116	2106.315628434988	
894	guadalcázar, sanluispotosí			SanLuisPotosí	Guadalcázar	147798.232603443	3547.1575824826323	
895	huehuetlán, sanluispotosí			SanLuisPotosí	Huehuetlán	60370.2878779129	1448.8869090699097	
896	lagunillas, sanluispotosí			SanLuisPotosí	Lagunillas	29305.232019641146	703.3255684713874	
897	matehuala, sanluispotosí	299200000.0	17482.256	SanLuisPotosí	Matehuala	240159.72428765896	5763.833382903816	67.0303799297767
898	matlapa, sanluispotosí			SanLuisPotosí	Matlapa	134690.2624361657	3232.566298467977	
899	mexquiticdecarmona, sanluispotosí	119546000.0	6985.07278	SanLuisPotosí	MexquiticdeCarmona	380586.79364863154	9134.083047567157	30.765753418064694
900	moctezuma, sanluispotosí			SanLuisPotosí	Moctezuma	117430.53307262984	2818.3327937431163	
901	rayón, sanluispotosí			SanLuisPotosí	Rayón	77575.8412042768	1861.8201889026432	
902	rioverde, sanluispotosí	294000000.0	17178.420000000002	SanLuisPotosí	Rioverde	338064.69401687954	8113.552656405109	52.768923705409996
903	sanantonio, sanluispotosí			SanLuisPotosí	SanAntonio	47680.69392093311	1144.3366541023945	
904	sancirodeacosta, sanluispotosí			SanLuisPotosí	SanCirodeAcosta	35382.48595588384	849.1796629412123	
905	sanluispotosí, sanluispotosí	2855000000.0	166817.65	SanLuisPotosí	SanLuisPotosí	1686594.2256301225	40478.26141512294	75.73502479196719
906	sanmartínchalchicuautla, sanluispotosí			SanLuisPotosí	SanMartínChalchicuautla	126752.4940476976	3042.059857144742	
907	sannicolástolentino, sanluispotosí			SanLuisPotosí	SanNicolásTolentino	26411.319806079264	633.8716753459023	
908	sanvicentetancuayalab, sanluispotosí			SanLuisPotosí	SanVicenteTancuayalab	71064.22860942839	1705.5414866262813	
909	santacatarina, sanluispotosí			SanLuisPotosí	SantaCatarina	55034.40275342623	1320.8256660822294	
910	santamaríadelrío, sanluispotosí	106250000.0	6208.1875	SanLuisPotosí	SantaMaríadelRío	188688.69612698015	4528.528707047524	27.05554226499241
911	soledaddegracianosánchez, sanluispotosí	789300000.0	46118.799	SanLuisPotosí	SoledaddeGracianoSánchez	575981.5749360871	13823.55779846609	70.02619734640945
912	tamasopo, sanluispotosí			SanLuisPotosí	Tamasopo	153102.07646392123	3674.4498351341094	
913	tamazunchale, sanluispotosí	244050000.0	14259.8415	SanLuisPotosí	Tamazunchale	373352.28499176464	8960.45483980235	37.16301236726684
914	tampacán, sanluispotosí			SanLuisPotosí	Tampacán	87719.70444790529	2105.2729067497266	
915	tampamolóncorona, sanluispotosí			SanLuisPotosí	TampamolónCorona	98980.95452213	2375.5429085311202	
916	tamuín, sanluispotosí	109270000.0	6384.6461	SanLuisPotosí	Tamuín	188174.07774590937	4516.177865901825	29.26502432293272
917	tancanhuitz, sanluispotosí			SanLuisPotosí	Tancanhuitz	88070.54446054458	2113.6930670530696	
918	tanlajás, sanluispotosí			SanLuisPotosí	Tanlajás	99032.04841183698	2376.7691618840877	
919	tanquiándeescobedo, sanluispotosí			SanLuisPotosí	TanquiándeEscobedo	35064.96230089442	841.559095221466	
920	tierranueva, sanluispotosí			SanLuisPotosí	TierraNueva	28029.16041278752	672.6998499069006	
921	villadearista, sanluispotosí			SanLuisPotosí	VilladeArista	63739.323173178	1529.743756156272	
922	villadearriaga, sanluispotosí			SanLuisPotosí	VilladeArriaga	91569.8509846866	2197.6764236324784	
923	villadeguadalupe, sanluispotosí			SanLuisPotosí	VilladeGuadalupe	64395.32505950039	1545.4878014280093	
924	villadelapaz, sanluispotosí			SanLuisPotosí	VilladelaPaz	43411.84003257318	1041.8841607817562	
925	villadereyes, sanluispotosí	113780000.0	6648.1654	SanLuisPotosí	VilladeReyes	242652.56822080666	5823.661637299359	12.40197427549923
926	villahidalgo, sanluispotosí			SanLuisPotosí	VillaHidalgo	91220.8917238868	2189.301401373283	
927	villajuárez, sanluispotosí			SanLuisPotosí	VillaJuárez	59829.21202904968	1435.9010886971923	
928	xilitla, sanluispotosí	124910000.0	7298.491300000001	SanLuisPotosí	Xilitla	256622.89187390025	6158.949404973606	15.613389784083113
929	zaragoza, sanluispotosí			SanLuisPotosí	Zaragoza	79375.2531536389	1905.0060756873336	
930	ahome, sinaloa	1445900000.0	84483.937	Sinaloa	Ahome	1216771.33436848	29202.512024843516	65.43424340553221
931	culiacán, sinaloa	3004000000.0	175523.72	Sinaloa	Culiacán	2194954.3317228165	52678.9039613476	69.98758688492495
932	elfuerte, sinaloa	266020000.0	15543.5486	Sinaloa	ElFuerte	443634.1822461225	10647.220373906941	31.50071037248894
933	guasave, sinaloa	862300000.0	50384.189	Sinaloa	Guasave	1025981.4391312223	24623.554539149336	51.12840947157186
934	mazatlán, sinaloa	1740500000.0	101697.41500000001	Sinaloa	Mazatlán	1050100.697514699	25202.41674035278	75.21823269514492
935	navolato, sinaloa	387000000.0	22612.41	Sinaloa	Navolato	580035.9012533039	13920.861630079291	38.43707225333659
936	aconchi, sonora			Sonora	Aconchi	13512.355445710811	324.2965306970595	
937	aguaprieta, sonora	257100000.0	15022.353000000001	Sonora	AguaPrieta	313712.2881135346	7529.09491472483	49.880721650431
938	alamos, sonora			Sonora	Alamos	124236.10983124463	2981.666635949871	
939	altar, sonora			Sonora	Altar	24681.5627215085	592.3575053162041	
940	arivechi, sonora			Sonora	Arivechi	5886.383340606767	141.2732001745624	
941	arizpe, sonora			Sonora	Arizpe	17513.367265434434	420.32081437042643	
942	atil, sonora			Sonora	Atil	2834.8669765336954	68.03680743680869	
943	bacadéhuachi, sonora			Sonora	Bacadéhuachi	7729.7716904014505	185.5145205696348	
944	bacanora, sonora			Sonora	Bacanora	4026.665586982516	96.63997408758038	
945	bacerac, sonora			Sonora	Bacerac	11853.21094896349	284.4770627751237	
946	bacoachi, sonora			Sonora	Bacoachi	10509.056319450767	252.2173516668184	
947	banámichi, sonora			Sonora	Banámichi	12317.314069719821	295.6155376732757	
948	baviácora, sonora			Sonora	Baviácora	19665.664723269667	471.975953358472	
949	bavispe, sonora			Sonora	Bavispe	8723.962312912518	209.37509550990043	
950	benjamínhill, sonora			Sonora	BenjamínHill	33004.06496748922	792.0975592197412	
951	caborca, sonora	283000000.0	16535.69	Sonora	Caborca	239539.90437940293	5748.957705105669	65.23303409107409
952	cananea, sonora			Sonora	Cananea	77368.21942334555	1856.8372661602932	
953	carbó, sonora			Sonora	Carbó	14598.523939670293	350.364574552087	
954	cucurpe, sonora			Sonora	Cucurpe	6403.4179175730105	153.68203002175227	
955	cumpas, sonora			Sonora	Cumpas	45126.591640543804	1083.0381993730514	
956	divisaderos, sonora			Sonora	Divisaderos	5262.963106829864	126.31111456391673	
957	fronteras, sonora			Sonora	Fronteras	32852.07849097457	788.4498837833897	
958	generalplutarcoelíascalles, sonora			Sonora	GeneralPlutarcoElíasCalles	45281.06807764363	1086.745633863447	
959	granados, sonora			Sonora	Granados	4971.18294799907	119.30839075197768	
960	guaymas, sonora	511200000.0	29869.416	Sonora	Guaymas	411725.37725463184	9881.409054111164	66.9179703610169
961	hermosillo, sonora	2945000000.0	172076.35	Sonora	Hermosillo	1868259.3822092265	44838.225173021434	73.94283109037272
962	huachinera, sonora			Sonora	Huachinera	5073.553203734994	121.76527688963985	
963	huásabas, sonora			Sonora	Huásabas	9310.275076759399	223.4466018422256	
964	huatabampo, sonora			Sonora	Huatabampo	284475.52909005847	6827.412698161403	
965	huépac, sonora			Sonora	Huépac	5516.589529717872	132.39814871322892	
966	imuris, sonora			Sonora	Imuris	47523.00248376291	1140.5520596103097	
967	magdalena, sonora			Sonora	Magdalena	76379.18798575537	1833.1005116581289	
968	moctezuma, sonora			Sonora	Moctezuma	26025.45683875909	624.6109641302181	
969	naco, sonora			Sonora	Naco	57098.68225574324	1370.3683741378377	
970	nácorichico, sonora			Sonora	NácoriChico	13548.388693959769	325.1613286550344	
971	nacozaridegarcía, sonora			Sonora	NacozarideGarcía	31005.088001565367	744.1221120375689	
972	navojoa, sonora	523600000.0	30593.948	Sonora	Navojoa	522542.3693929507	12541.016865430816	59.008177481929366
973	nogales, sonora	733600000.0	42864.248	Sonora	Nogales	614075.6386455344	14737.815327492826	65.61746440181844
974	opodepe, sonora			Sonora	Opodepe	18376.841392724167	441.04419342538006	
975	oquitoa, sonora			Sonora	Oquitoa	2432.4966579955303	58.379919791892725	
976	pitiquito, sonora			Sonora	Pitiquito	69611.59705386368	1670.678329292728	
977	puertopeñasco, sonora	213500000.0	12474.805	Sonora	PuertoPeñasco	151865.9406233451	3644.782574960282	70.78284931138978
978	rayón, sonora			Sonora	Rayón	9221.137606699618	221.30730256079084	
979	sahuaripa, sonora			Sonora	Sahuaripa	35958.17235442858	862.9961365062859	
980	sanfelipedejesús, sonora			Sonora	SanFelipedeJesús	6583.810274726403	158.01144659343367	
981	sanluisríocolorado, sonora	596100000.0	34830.123	Sonora	SanLuisRíoColorado	842978.534677905	20231.48483226972	41.91382892254006
982	sanmigueldehorcasitas, sonora			Sonora	SanMigueldeHorcasitas	33313.89434850736	799.5334643641767	
983	sanpedrodelacueva, sonora			Sonora	SanPedrodelaCueva	10124.567682687373	242.98962438449695	
984	santaana, sonora			Sonora	SantaAna	40313.15645116468	967.5157548279523	
985	santacruz, sonora			Sonora	SantaCruz	12525.273514148383	300.60656433956115	
986	sáric, sonora			Sonora	Sáric	14330.583400727337	343.9340016174561	
987	soyopa, sonora			Sonora	Soyopa	7165.476772272522	171.97144253454053	
988	tepache, sonora			Sonora	Tepache	8339.233546093315	200.14160510623955	
989	trincheras, sonora			Sonora	Trincheras	13282.503706004854	318.78008894411647	
990	tubutama, sonora			Sonora	Tubutama	10584.953674265127	254.03888818236305	
991	ures, sonora			Sonora	Ures	37680.626768707065	904.3350424489696	
992	villahidalgo, sonora			Sonora	VillaHidalgo	12578.733722302492	301.88960933525976	
993	villapesqueira, sonora			Sonora	VillaPesqueira	6142.65397367026	147.42369536808621	
994	centro, tabasco	2408000000.0	140699.44	Tabasco	Centro	1498012.9980237281	35952.31195256948	74.4474377775992
995	nacajuca, tabasco	327890000.0	19158.6127	Tabasco	Nacajuca	555019.997423225	13320.479938157398	30.472627915499352
996	aldama, tamaulipas			Tamaulipas	Aldama	108738.13926350171	2609.7153423240406	
997	altamira, tamaulipas	686500000.0	40112.195	Tamaulipas	Altamira	699189.3532303036	16780.544477527288	58.16597800861486
998	antiguomorelos, tamaulipas			Tamaulipas	AntiguoMorelos	58067.61372605867	1393.622729425408	
999	bustamante, tamaulipas			Tamaulipas	Bustamante	50414.73492238186	1209.9536381371645	
1000	camargo, tamaulipas			Tamaulipas	Camargo	307302.65526678157	7375.263726402758	
1001	casas, tamaulipas			Tamaulipas	Casas	23065.173826838232	553.5641718441176	
1002	ciudadmadero, tamaulipas	684600000.0	40001.178	Tamaulipas	CiudadMadero	316248.1798811258	7589.956317147019	81.02566800120982
1003	elmante, tamaulipas	401100000.0	23436.273	Tamaulipas	ElMante	317432.69425577385	7618.384662138572	67.49319031170796
1004	gómezfarías, tamaulipas			Tamaulipas	GómezFarías	61405.91502028838	1473.7419604869212	
1005	gonzález, tamaulipas	130640000.0	7633.2952000000005	Tamaulipas	González	168342.57915425152	4040.221899702037	47.07106441131693
1006	güémez, tamaulipas			Tamaulipas	Güémez	110890.71834511943	2661.3772402828663	
1007	guerrero, tamaulipas			Tamaulipas	Guerrero	31122.07235647744	746.9297365554586	
1008	gustavodíazordaz, tamaulipas			Tamaulipas	GustavoDíazOrdaz	96788.05654735728	2322.9133571365746	
1009	hidalgo, tamaulipas			Tamaulipas	Hidalgo	121851.36455359169	2924.4327492862003	
1010	jaumave, tamaulipas			Tamaulipas	Jaumave	68939.96192062242	1654.559086094938	
1011	llera, tamaulipas			Tamaulipas	Llera	96716.94484884189	2321.2066763722055	
1012	mainero, tamaulipas			Tamaulipas	Mainero	14933.560715826838	358.40545717984406	
1013	matamoros, tamaulipas			Tamaulipas	Matamoros	2054178.3683399458	49300.2808401587	
1014	mier, tamaulipas			Tamaulipas	Mier	48008.747428200506	1152.2099382768122	
1015	miguelalemán, tamaulipas			Tamaulipas	MiguelAlemán	81136.00177779334	1947.26404266704	
1016	miquihuana, tamaulipas			Tamaulipas	Miquihuana	17791.338125140188	426.9921150033645	
1017	nuevolaredo, tamaulipas	1194300000.0	69782.94900000001	Tamaulipas	NuevoLaredo	2412989.211590983	57911.74107818359	17.01161686620096
1018	nuevomorelos, tamaulipas			Tamaulipas	NuevoMorelos	22450.782230233646	538.8187735256075	
1019	ocampo, tamaulipas			Tamaulipas	Ocampo	76453.0736493474	1834.8737675843374	
1020	padilla, tamaulipas			Tamaulipas	Padilla	47554.715104316034	1141.3131625035849	
1021	palmillas, tamaulipas			Tamaulipas	Palmillas	12088.211458526037	290.1170750046249	
1022	reynosa, tamaulipas	1935000000.0	113062.05	Tamaulipas	Reynosa	1743547.313281107	41845.13551874657	62.98922979129905
1023	ríobravo, tamaulipas	380800000.0	22250.144	Tamaulipas	RíoBravo	323664.1285271802	7767.939084652324	65.08814017270035
1024	sancarlos, tamaulipas			Tamaulipas	SanCarlos	51115.21863150245	1226.7652471560589	
1025	tampico, tamaulipas	1192800000.0	69695.304	Tamaulipas	Tampico	469193.7920707451	11260.651009697882	83.84302763110428
1026	tula, tamaulipas			Tamaulipas	Tula	127709.76019302172	3065.034244632521	
1027	vallehermoso, tamaulipas	211480000.0	12356.7764	Tamaulipas	ValleHermoso	163744.33476612988	3929.864034387117	68.19668894884981
1028	victoria, tamaulipas	1082300000.0	63238.789000000004	Tamaulipas	Victoria	749477.634574013	17987.463229776313	71.55628133584861
1029	villagrán, tamaulipas			Tamaulipas	Villagrán	33635.536209738064	807.2528690337136	
1030	xicoténcatl, tamaulipas			Tamaulipas	Xicoténcatl	98569.9694584173	2365.6792670020154	
1031	acuamanalademiguelhidalgo, tlaxcala			Tlaxcala	AcuamanaladeMiguelHidalgo	17135.495087831714	411.2518821079611	
1032	amaxacdeguerrero, tlaxcala			Tlaxcala	AmaxacdeGuerrero	30428.977185932905	730.2954524623897	
1033	apetatitlándeantoniocarvajal, tlaxcala			Tlaxcala	ApetatitlándeAntonioCarvajal	30340.880746923925	728.1811379261742	
